host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,stance_takeoff_release,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_relief_cm,gait_rear_x_relief_cmps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg
1784041081.311,234706000,130,1,0,0,10.0,25.0,10.0,25.0,9.018425941467285,25.31586265563965,-0.31586289405822754,34.21904754638672,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9697377681732178,0.981573760509491,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784041081.318,234716000,131,1,1,0,10.0,25.0,10.0,25.0,8.969635963439941,25.25689697265625,-0.2568960189819336,39.86257553100586,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1380833387374878,1.0303630828857422,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784041081.318,234726000,132,1,2,0,10.0,25.0,10.0,25.0,9.01984691619873,25.09539031982422,-0.09539127349853516,43.94325256347656,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.2709287405014038,0.9801521897315979,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784041081.318,234736000,133,1,3,0,10.0,25.0,10.0,25.0,9.226889610290527,25.48123550415039,-0.48123598098754883,35.51456832885742,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0218185186386108,0.773109495639801,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784041081.319,234746000,134,2,255,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1784041081.319,234756000,135,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784041081.381,234806000,140,1,0,0,10.0,25.0,10.0,25.0,9.020657539367676,25.316524505615234,-0.3165245056152344,34.20703125,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9695655703544617,0.9793415665626526,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784041081.382,234816000,141,1,1,0,10.0,25.0,10.0,25.0,8.970688819885254,25.256038665771484,-0.25603771209716797,39.84842300415039,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.137957215309143,1.0293103456497192,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784041081.388,234826000,142,1,2,0,10.0,25.0,10.0,25.0,9.022494316101074,25.093963623046875,-0.09396374225616455,43.9964485168457,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.2728022336959839,0.9775049686431885,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784041081.389,234836000,143,1,3,0,10.0,25.0,10.0,25.0,9.22903823852539,25.4796142578125,-0.4796147346496582,35.5958251953125,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0245535373687744,0.7709615230560303,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784041081.410,234846000,144,2,255,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1784041081.410,234856000,145,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784041081.481,234906000,150,1,0,0,10.0,25.0,10.0,25.0,9.020450592041016,25.31423568725586,-0.3142356872558594,34.3587646484375,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9744047522544861,0.9795486927032471,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
