host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,touchdown_prepare,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2,ctl_chassis_mode,ctl_sys_mode,ctl_current_state,ctl_gait_running,ctl_is_zeroing,ctl_target_vx_mps,ctl_target_wz_radps,ctl_target_state,ctl_vision_vx_mps,ctl_vision_wz_radps,ctl_vision_state,ctl_vision_age_ms,ctl_vision_timeout_count,ctl_vision_rx_count,ctl_usb_rx_packet_count,ctl_vision_frame_count,ctl_auto_task_state,ctl_auto_force_stop,ctl_motion_gate_open,wheel_cmd_rpm_rf,wheel_cmd_rpm_lf,wheel_cmd_rpm_lr,wheel_cmd_rpm_rr,wheel_actual_rpm_rf,wheel_actual_rpm_lf,wheel_actual_rpm_lr,wheel_actual_rpm_rr,wheel_cmd_current_a_rf,wheel_cmd_current_a_lf,wheel_cmd_current_a_lr,wheel_cmd_current_a_rr,wheel_actual_current_a_rf,wheel_actual_current_a_lf,wheel_actual_current_a_lr,wheel_actual_current_a_rr,wheel_torque_limit_nm,wheel_fdcan1_rx_count,wheel_fdcan2_rx_count,wheel_feedback_ok_rf,wheel_feedback_ok_lf,wheel_feedback_ok_lr,wheel_feedback_ok_rr,fdcan1_tx_ok_count,fdcan1_tx_fail_count,fdcan1_tx_fifo_full_count,fdcan1_error_callback_count,fdcan1_error_status_callback_count,fdcan1_recovery_attempt_count,fdcan1_recovery_success_count,fdcan1_recovery_fail_count,fdcan1_bus_off,fdcan2_tx_ok_count,fdcan2_tx_fail_count,fdcan2_tx_fifo_full_count,fdcan2_error_callback_count,fdcan2_error_status_callback_count,fdcan2_recovery_attempt_count,fdcan2_recovery_success_count,fdcan2_recovery_fail_count,fdcan2_bus_off,fdcan2_last_hal_error,fdcan1_warning,fdcan1_error_passive,fdcan2_warning,fdcan2_error_passive
1784127679.830,53931000,41,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5035573244094849,0.02602049522101879,0.06653165817260742,-0.07376045733690262,0.0,0.0,0.05747413635253906,0.008285587653517723,-1.4370256662368774,-0.04773996025323868,9.867474555969238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127679.850,53951000,42,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,12.0,7.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127679.871,53971000,43,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,0.00014980442938394845,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,0.001220703125,0.0048828125,0.078125,-0.0537109375,1.0,106205.0,106982.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1784127679.946,54066000,47,1,0,0,10.0,25.0,10.0,25.0,9.4690580368042,25.329490661621094,-0.3294914960861206,33.999183654785156,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9992085099220276,0.5309410095214844,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127679.979,54087000,48,1,1,0,10.0,25.0,10.0,25.0,8.974658966064453,25.26786994934082,-0.267869234085083,39.481201171875,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1266989707946777,1.025339961051941,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127679.995,54100000,49,1,2,0,10.0,25.0,10.0,25.0,9.125609397888184,25.04661750793457,-0.04661679267883301,45.3690071105957,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3247123956680298,0.8743904829025269,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.009,54115000,50,1,3,0,10.0,25.0,10.0,25.0,9.333783149719238,25.384765625,-0.3847658634185791,38.48092269897461,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1230599880218506,0.6662160158157349,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.026,54130000,51,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.0396411269903183,-0.07322877645492554,0.04061172157526016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.044,54146000,52,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5035573244094849,0.02602049522101879,0.062064409255981445,-0.06924214214086533,0.0,0.0,0.050513267517089844,0.0076120952144265175,-1.4414929151535034,-0.043221648782491684,9.860513687133789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.063,54164000,53,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,18.0,22.0,18.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.083,54183000,54,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,2.0828664250075128e-17,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,-0.020751953125,-0.010986328125,-0.010986328125,0.098876953125,1.0,106631.0,107411.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1784127680.180,54274000,58,1,0,0,10.0,25.0,10.0,25.0,9.470307350158691,25.328332901000977,-0.32833218574523926,33.73289489746094,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9907005429267883,0.5296922922134399,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.183,54301000,59,1,1,0,10.0,25.0,10.0,25.0,8.97468376159668,25.26795196533203,-0.26795268058776855,39.51005554199219,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1277371644973755,1.0253161191940308,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.212,54321000,60,1,2,0,10.0,25.0,10.0,25.0,9.125676155090332,25.046592712402344,-0.04659295082092285,45.34428405761719,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3238245248794556,0.8743233680725098,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.226,54333000,61,1,3,0,10.0,25.0,10.0,25.0,9.333775520324707,25.38377571105957,-0.3837764263153076,38.35866928100586,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1187318563461304,0.6662234663963318,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.239,54345000,62,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.029508646577596664,-0.06464188545942307,0.04047722369432449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.257,54360000,63,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5035573244094849,0.02602049522101879,0.036768555641174316,-0.058611080050468445,0.0,0.0,0.014013290405273438,0.008953548967838287,-1.4667887687683105,-0.0325905866920948,9.824013710021973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.273,54377000,64,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,29.0,32.0,29.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.291,54393000,65,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,8.106955107223257e-10,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,-0.013427734375,0.03662109375,-0.101318359375,-0.05615234375,1.0,107053.0,107836.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1784127680.375,54472000,69,1,0,0,10.0,25.0,10.0,25.0,9.471935272216797,25.326448440551758,-0.3264486789703369,33.93439865112305,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.99725741147995,0.5280643701553345,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.400,54496000,70,1,1,0,10.0,25.0,10.0,25.0,8.973700523376465,25.268762588500977,-0.26876330375671387,39.54701614379883,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.128503441810608,1.0262988805770874,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.425,54520000,71,1,2,0,10.0,25.0,10.0,25.0,9.125259399414062,25.04631805419922,-0.046318769454956055,45.228248596191406,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3194464445114136,0.8747398853302002,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.427,54546000,72,1,3,0,10.0,25.0,10.0,25.0,9.333373069763184,25.384456634521484,-0.38445591926574707,38.43901062011719,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1216884851455688,0.6666265726089478,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.457,54566000,73,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.01895287074148655,-0.06494274735450745,0.04048165678977966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.470,54577000,74,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5035573244094849,0.02602049522101879,0.01777946949005127,-0.06745327264070511,0.0,0.0,0.09339714050292969,0.01139820646494627,-1.4857778549194336,-0.04143277928233147,9.903397560119629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.483,54590000,75,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,39.0,41.0,39.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.499,54604000,76,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,1.6759529633324812e-42,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,-0.003662109375,0.093994140625,-0.010986328125,0.02197265625,1.0,107475.0,108261.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1784127680.574,54674000,80,1,0,0,10.0,25.0,10.0,25.0,9.472869873046875,25.327083587646484,-0.3270834684371948,33.9323844909668,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9972901344299316,0.5271292924880981,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.597,54695000,81,1,1,0,10.0,25.0,10.0,25.0,8.974737167358398,25.267839431762695,-0.2678394317626953,39.37892150878906,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1232188940048218,1.025262475013733,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.621,54718000,82,1,2,0,10.0,25.0,10.0,25.0,9.124529838562012,25.04653549194336,-0.04653632640838623,45.36701965332031,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3238250017166138,0.8754693269729614,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.646,54742000,83,1,3,0,10.0,25.0,10.0,25.0,9.33464241027832,25.38540267944336,-0.3854036331176758,38.445472717285156,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1221301555633545,0.6653569936752319,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.672,54767000,84,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.018289711326360703,-0.07856659591197968,0.04070364683866501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.699,54792000,85,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5035573244094849,0.02602049522101879,-0.005392670631408691,-0.06102685630321503,0.0,0.0,0.07182693481445312,0.015507658012211323,-1.5089499950408936,-0.035006362944841385,9.881827354431152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.700,54819000,86,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,51.0,50.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.731,54839000,87,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,1.7153299163227717e-18,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,-0.0146484375,-0.042724609375,0.078125,0.020751953125,1.0,107947.0,108737.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1784127680.792,54895000,91,1,0,0,10.0,25.0,10.0,25.0,9.47411060333252,25.327985763549805,-0.327986478805542,33.96482467651367,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9991139769554138,0.5258888006210327,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.812,54912000,92,1,1,0,10.0,25.0,10.0,25.0,8.974708557128906,25.267892837524414,-0.26789307594299316,39.51835632324219,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.127846121788025,1.0252907276153564,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784127680.828,54930000,93,1,2,0,10.0,25.0,10.0,25.0,9.128009796142578,25.044408798217773,-0.044408440589904785,45.76227569580078,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.336980938911438,0.8719891309738159,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
