host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,stance_takeoff_release,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_relief_cm,gait_rear_x_relief_cmps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg
1784034426.448,204006000,132,1,0,0,10.0,25.0,10.0,25.0,8.595191955566406,25.321578979492188,-0.3215789794921875,34.07640075683594,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9299821257591248,1.404807686805725,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784034426.467,204016000,133,1,1,0,10.0,25.0,10.0,25.0,8.668997764587402,25.446596145629883,-0.44659674167633057,34.05125427246094,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.9322264194488525,1.3310015201568604,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784034426.467,204026000,134,1,2,0,10.0,25.0,10.0,25.0,8.619168281555176,25.295061111450195,-0.2950608730316162,37.928977966308594,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.0486574172973633,1.380831003189087,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784034426.468,204036000,135,1,3,0,10.0,25.0,10.0,25.0,8.63635540008545,25.442604064941406,-0.4426032304763794,36.542625427246094,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0038418769836426,1.363644003868103,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784034426.468,204046000,136,2,255,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1784034426.469,204056000,137,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784034426.499,204106000,142,1,0,0,10.0,25.0,10.0,25.0,8.595746040344238,25.320404052734375,-0.3204047679901123,34.150211334228516,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9324807524681091,1.404253363609314,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784034426.506,204116000,143,1,1,0,10.0,25.0,10.0,25.0,8.668396949768066,25.447738647460938,-0.4477381706237793,33.77936935424805,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.9235403537750244,1.3316020965576172,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784034426.527,204126000,144,1,2,0,10.0,25.0,10.0,25.0,8.61717700958252,25.295269012451172,-0.2952694892883301,37.823001861572266,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.0446213483810425,1.3828225135803223,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784034426.527,204136000,145,1,3,0,10.0,25.0,10.0,25.0,8.636772155761719,25.44158172607422,-0.44158101081848145,36.83185958862305,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0132290124893188,1.3632274866104126,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784034426.547,204146000,146,2,255,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1784034426.547,204156000,147,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
