host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,touchdown_prepare,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2,ctl_chassis_mode,ctl_sys_mode,ctl_current_state,ctl_gait_running,ctl_is_zeroing,ctl_target_vx_mps,ctl_target_wz_radps,ctl_target_state,ctl_vision_vx_mps,ctl_vision_wz_radps,ctl_vision_state,ctl_vision_age_ms,ctl_vision_timeout_count,ctl_vision_rx_count,ctl_usb_rx_packet_count,ctl_vision_frame_count,ctl_auto_task_state,ctl_auto_force_stop,ctl_motion_gate_open,wheel_cmd_rpm_rf,wheel_cmd_rpm_lf,wheel_cmd_rpm_lr,wheel_cmd_rpm_rr,wheel_actual_rpm_rf,wheel_actual_rpm_lf,wheel_actual_rpm_lr,wheel_actual_rpm_rr,wheel_cmd_current_a_rf,wheel_cmd_current_a_lf,wheel_cmd_current_a_lr,wheel_cmd_current_a_rr,wheel_actual_current_a_rf,wheel_actual_current_a_lf,wheel_actual_current_a_lr,wheel_actual_current_a_rr,wheel_torque_limit_nm,wheel_fdcan1_rx_count,wheel_fdcan2_rx_count,wheel_feedback_ok_rf,wheel_feedback_ok_lf,wheel_feedback_ok_lr,wheel_feedback_ok_rr,fdcan1_tx_ok_count,fdcan1_tx_fail_count,fdcan1_tx_fifo_full_count,fdcan1_error_callback_count,fdcan1_error_status_callback_count,fdcan1_recovery_attempt_count,fdcan1_recovery_success_count,fdcan1_recovery_fail_count,fdcan1_bus_off,fdcan2_tx_ok_count,fdcan2_tx_fail_count,fdcan2_tx_fifo_full_count,fdcan2_error_callback_count,fdcan2_error_status_callback_count,fdcan2_recovery_attempt_count,fdcan2_recovery_success_count,fdcan2_recovery_fail_count,fdcan2_bus_off,fdcan2_last_hal_error,fdcan1_warning,fdcan1_error_passive,fdcan2_warning,fdcan2_error_passive
1784132276.235,46903000,127,1,0,0,10.0,25.0,10.0,25.0,9.184447288513184,25.41695213317871,-0.41695237159729004,31.10700225830078,43.923492431640625,0.0,0.0,0.0,1.0,1.0,0.0,-0.8868085741996765,0.8155524730682373,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.254,46919000,128,1,1,0,10.0,25.0,10.0,25.0,9.13797664642334,25.223207473754883,-0.2232074737548828,41.0579948425293,47.65242385864258,0.0,0.0,0.0,1.0,1.0,0.0,1.1896417140960693,0.8620225191116333,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.272,46937000,129,1,2,0,10.0,25.0,10.0,25.0,9.225675582885742,24.9212646484375,0.07873475551605225,49.40654754638672,46.87522888183594,0.0,0.0,0.0,1.0,1.0,0.0,-1.460425853729248,0.7743239402770996,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.292,46957000,130,1,3,0,10.0,25.0,10.0,25.0,9.477228164672852,25.39922523498535,-0.39922595024108887,38.09764862060547,50.136451721191406,0.0,0.0,0.0,1.0,1.0,0.0,1.1230982542037964,0.5227714776992798,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.314,46977000,131,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.6916057467460632,-0.5913761854171753,0.09002107381820679,1.0,0.01696063205599785,-0.01696063205599785,0.042563941329717636,-0.042563941329717636,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.337,46999000,132,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-0.8132420778274536,0.5206427574157715,-0.7234858274459839,-0.5841012597084045,-0.017543304711580276,-0.010285770520567894,0.08762359619140625,0.010378098115324974,-1.5367279052734375,-0.06345850229263306,9.897624015808105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.362,47023000,133,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,15.0,20.0,15.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.386,47047000,134,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,1.3145470542655695e-18,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,-0.006103515625,-0.018310546875,-0.009765625,0.108642578125,1.0,92318.0,93001.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1784132276.468,47138000,138,1,0,0,10.0,25.0,10.0,25.0,9.183612823486328,25.416362762451172,-0.41636228561401367,31.239538192749023,43.92405319213867,0.0,0.0,0.0,1.0,1.0,0.0,-0.8905742168426514,0.8163862228393555,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.485,47154000,139,1,1,0,10.0,25.0,10.0,25.0,9.13722038269043,25.223356246948242,-0.2233564853668213,40.91892623901367,47.65210723876953,0.0,0.0,0.0,1.0,1.0,0.0,1.1852881908416748,0.8627787232398987,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.505,47172000,140,1,2,0,10.0,25.0,10.0,25.0,9.226156234741211,24.92155647277832,0.07844418287277222,49.37947463989258,46.874778747558594,0.0,0.0,0.0,1.0,1.0,0.0,-1.4602205753326416,0.7738434076309204,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.522,47190000,141,1,3,0,10.0,25.0,10.0,25.0,9.47791862487793,25.39895248413086,-0.39895176887512207,38.138671875,50.13722610473633,0.0,0.0,0.0,1.0,1.0,0.0,1.125084400177002,0.5220807790756226,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.542,47209000,142,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.6851153373718262,-0.5857227444648743,0.08913342654705048,1.0,0.01653037592768669,-0.01653037592768669,0.041287463158369064,-0.041287463158369064,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.563,47229000,143,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-0.8132420778274536,0.5206427574157715,-0.7033225297927856,-0.5898561477661133,-0.016939761117100716,-0.009972555562853813,0.051189422607421875,0.008108406327664852,-1.5165646076202393,-0.0692133828997612,9.861189842224121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.587,47251000,144,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,26.0,30.0,26.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.611,47275000,145,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,1.5048217934330449e-15,1.401298464324817e-45,-7.340416777879e-05,0.0,-0.0,-0.0,0.0,0.003662109375,-0.130615234375,-0.010986328125,0.023193359375,1.0,92773.0,93460.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1784132276.688,47360000,149,1,0,0,10.0,25.0,10.0,25.0,9.182771682739258,25.418127059936523,-0.41812658309936523,31.24942398071289,43.92326736450195,0.0,0.0,0.0,1.0,1.0,0.0,-0.8910691738128662,0.8172280788421631,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.702,47375000,150,1,1,0,10.0,25.0,10.0,25.0,9.136582374572754,25.2236270904541,-0.22362768650054932,40.725643157958984,47.65301513671875,0.0,0.0,0.0,1.0,1.0,0.0,1.178981065750122,0.8634172677993774,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.719,47391000,151,1,2,0,10.0,25.0,10.0,25.0,9.22573184967041,24.92128562927246,0.07871389389038086,49.38227081298828,46.873634338378906,0.0,0.0,0.0,1.0,1.0,0.0,-1.4595744609832764,0.774267315864563,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.736,47407000,152,1,3,0,10.0,25.0,10.0,25.0,9.477999687194824,25.398927688598633,-0.3989279270172119,37.9713249206543,50.1385612487793,0.0,0.0,0.0,1.0,1.0,0.0,1.118540644645691,0.5219995975494385,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.754,47424000,153,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.6728454232215881,-0.5899633765220642,0.08747462183237076,1.0,0.014965422451496124,-0.014965422451496124,0.03969885781407356,-0.03969885781407356,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.774,47443000,154,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-0.8132420778274536,0.5206427574157715,-0.6826261281967163,-0.5891268253326416,-0.015957266092300415,-0.009929497726261616,0.00616455078125,0.007518185302615166,-1.49586820602417,-0.06848405301570892,9.80383586883545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.796,47464000,155,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,37.0,40.0,37.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.820,47486000,156,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,-7.44049687680091e-38,0.0,-0.0,-0.0,0.0,-0.0390625,0.025634765625,-0.0830078125,0.023193359375,1.0,93197.0,93886.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1784132276.905,47583000,160,1,0,0,10.0,25.0,10.0,25.0,9.18344497680664,25.41779327392578,-0.41779279708862305,31.187406539916992,43.92243576049805,0.0,0.0,0.0,1.0,1.0,0.0,-0.8892825245857239,0.8165545463562012,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.920,47596000,161,1,1,0,10.0,25.0,10.0,25.0,9.137336730957031,25.223350524902344,-0.22335052490234375,40.9212760925293,47.653770446777344,0.0,0.0,0.0,1.0,1.0,0.0,1.1853725910186768,0.8626624941825867,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.934,47611000,162,1,2,0,10.0,25.0,10.0,25.0,9.225652694702148,24.92131805419922,0.0786811113357544,49.411231994628906,46.87331008911133,0.0,0.0,0.0,1.0,1.0,0.0,-1.4607561826705933,0.7743462920188904,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.951,47626000,163,1,3,0,10.0,25.0,10.0,25.0,9.478764533996582,25.39864158630371,-0.39864182472229004,37.8782958984375,50.13872528076172,0.0,0.0,0.0,1.0,1.0,0.0,1.1157528162002563,0.521234393119812,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.968,47642000,164,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.6696071624755859,-0.5974217057228088,0.08704105764627457,1.0,0.014235985465347767,-0.014235985465347767,0.03961176797747612,-0.03961176797747612,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132276.989,47660000,165,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-0.8132420778274536,0.5206427574157715,-0.6781100034713745,-0.622063159942627,-0.015710173174738884,-0.010290263220667839,0.027675628662109375,0.004074417520314455,-1.4913520812988281,-0.10142043232917786,9.78232479095459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132277.010,47680000,166,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,48.0,50.0,48.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132277.029,47701000,167,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,0.008544921875,-0.028076171875,-0.010986328125,-0.057373046875,1.0,93628.0,94322.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1784132277.123,47790000,171,1,0,0,10.0,25.0,10.0,25.0,9.180984497070312,25.419151306152344,-0.41915178298950195,31.120628356933594,43.921661376953125,0.0,0.0,0.0,1.0,1.0,0.0,-0.8866948485374451,0.8190147876739502,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132277.150,47816000,172,1,1,0,10.0,25.0,10.0,25.0,9.137102127075195,25.223817825317383,-0.22381842136383057,40.76909637451172,47.654136657714844,0.0,0.0,0.0,1.0,1.0,0.0,1.1802211999893188,0.8628971576690674,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132277.152,47843000,173,1,2,0,10.0,25.0,10.0,25.0,9.22404670715332,24.922332763671875,0.07766783237457275,49.580230712890625,46.8747444152832,0.0,0.0,0.0,1.0,1.0,0.0,-1.4658441543579102,0.7759526371955872,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132277.182,47863000,174,1,3,0,10.0,25.0,10.0,25.0,9.477518081665039,25.398639678955078,-0.39863884449005127,38.18611526489258,50.13711929321289,0.0,0.0,0.0,1.0,1.0,0.0,1.125563621520996,0.5224816799163818,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784132277.196,47875000,175,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.6803796291351318,-0.6103887557983398,0.08849020302295685,1.0,0.014719563536345959,-0.014719563536345959,0.0418698750436306,-0.0418698750436306,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
