host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,stance_takeoff_release,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2
1784055161.303,212123000,52,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.5545437335968018,0.2843067944049835,0.07280677556991577,1.0,-0.014413016848266125,0.014413016848266125,-0.014413016848266125,0.014413016848266125,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055161.307,212138000,53,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.5375980138778687,0.2782168388366699,0.008285848423838615,0.0,0.18131160736083984,0.009268676862120628,-1.3896150588989258,0.3515995442867279,9.991312026977539
1784055161.420,212242000,58,1,0,0,10.0,24.998050689697266,10.0,24.998050689697266,8.773268699645996,25.357622146606445,-0.35957247018814087,32.955020904541016,43.89268493652344,0.0,0.0,0.0,1.0,1.0,0.0,-0.9103779792785645,1.2267305850982666,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055161.422,212269000,59,1,1,0,10.0,25.001968383789062,10.0,25.001968383789062,9.100733757019043,25.243616104125977,-0.24164915084838867,40.39080047607422,47.683162689208984,0.0,0.0,0.0,1.0,1.0,0.0,1.1658852100372314,0.899265706539154,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055161.459,212290000,60,1,2,0,10.0,24.997888565063477,10.0,24.997888565063477,8.966679573059082,25.14862632751465,-0.1507386565208435,42.07502365112305,46.81864929199219,0.0,0.0,0.0,1.0,1.0,0.0,-1.2080246210098267,1.0333194732666016,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055161.475,212302000,61,1,3,0,10.0,25.002147674560547,10.0,25.002147674560547,8.740419387817383,25.50542449951172,-0.5032777786254883,34.705543518066406,50.193321228027344,0.0,0.0,0.0,1.0,1.0,0.0,0.9561672210693359,1.2595802545547485,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055161.482,212316000,62,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.5615841150283813,0.27817094326019287,0.07361097633838654,1.0,-0.01507379300892353,0.01507379300892353,-0.01507379300892353,0.01507379300892353,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055161.516,212331000,63,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.5606101751327515,0.2704053521156311,0.008755551651120186,0.0,0.10799407958984375,0.011836358346045017,-1.366602897644043,0.3437880575656891,9.917994499206543
1784055161.622,212435000,68,1,0,0,10.0,24.997982025146484,10.0,24.997982025146484,8.771326065063477,25.357728958129883,-0.35974830389022827,32.824031829833984,43.892215728759766,0.0,0.0,0.0,1.0,1.0,0.0,-0.9060251116752625,1.2286736965179443,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055161.623,212463000,69,1,1,0,10.0,25.001972198486328,10.0,25.001972198486328,9.100972175598145,25.243144989013672,-0.24117231369018555,40.510841369628906,47.68317794799805,0.0,0.0,0.0,1.0,1.0,0.0,1.1700222492218018,0.8990272879600525,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055161.649,212483000,70,1,2,0,10.0,24.99802589416504,10.0,24.99802589416504,8.963109970092773,25.14999008178711,-0.15196353197097778,42.063255310058594,46.819602966308594,0.0,0.0,0.0,1.0,1.0,0.0,-1.2070602178573608,1.0368897914886475,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055161.673,212496000,71,1,3,0,10.0,25.001995086669922,10.0,25.001995086669922,8.73974609375,25.50560760498047,-0.5036145448684692,34.6856575012207,50.1922721862793,0.0,0.0,0.0,1.0,1.0,0.0,0.9556269645690918,1.2602530717849731,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055161.689,212511000,72,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.5515044927597046,0.28222182393074036,0.07246235758066177,1.0,-0.014131689444184303,0.014131689444184303,-0.014131689444184303,0.014131689444184303,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055161.704,212528000,73,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.5703277587890625,0.2754687964916229,0.008314063772559166,0.0,0.0793447494506836,0.009356814436614513,-1.356885313987732,0.3488515019416809,9.889345169067383
1784055161.791,212638000,78,1,0,0,10.0,24.997982025146484,10.0,24.997982025146484,8.771332740783691,25.35772705078125,-0.3597453236579895,32.98936462402344,43.8922119140625,0.0,0.0,0.0,1.0,1.0,0.0,-0.9111579060554504,1.2286663055419922,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055161.824,212658000,79,1,1,0,10.0,25.001880645751953,10.0,25.001880645751953,9.100415229797363,25.24334716796875,-0.24146735668182373,40.31562042236328,47.68255615234375,0.0,0.0,0.0,1.0,1.0,0.0,1.163187861442566,0.8995845913887024,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055161.843,212670000,80,1,2,0,10.0,24.998136520385742,10.0,24.998136520385742,8.963640213012695,25.14885139465332,-0.15071481466293335,42.03380584716797,46.820369720458984,0.0,0.0,0.0,1.0,1.0,0.0,-1.2061785459518433,1.0363593101501465,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055161.853,212685000,81,1,3,0,10.0,25.001853942871094,10.0,25.001853942871094,8.742463111877441,25.502899169921875,-0.5010455846786499,34.57288360595703,50.1912956237793,0.0,0.0,0.0,1.0,1.0,0.0,0.9512351751327515,1.25753653049469,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055161.872,212701000,82,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.5393807888031006,0.29160362482070923,0.0711049884557724,1.0,-0.013032655231654644,0.013032655231654644,-0.013032655231654644,0.013032655231654644,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055161.894,212719000,83,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.5660767555236816,0.29506924748420715,0.007713071536272764,0.0,0.014811515808105469,0.005847647786140442,-1.3611363172531128,0.36845195293426514,9.824811935424805
1784055161.995,212831000,88,1,0,0,10.0,24.997928619384766,10.0,24.997928619384766,8.772293090820312,25.355894088745117,-0.3579646348953247,32.958961486816406,43.891845703125,0.0,0.0,0.0,1.0,1.0,0.0,-0.9104797840118408,1.2277066707611084,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055162.013,212844000,89,1,1,0,10.0,25.00203514099121,10.0,25.00203514099121,9.100350379943848,25.24337387084961,-0.24133920669555664,40.595619201660156,47.68362045288086,0.0,0.0,0.0,1.0,1.0,0.0,1.1722701787948608,0.8996486663818359,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055162.033,212859000,90,1,2,0,10.0,24.997995376586914,10.0,24.997995376586914,8.961200714111328,25.149721145629883,-0.1517266035079956,42.20209884643555,46.81938552856445,0.0,0.0,0.0,1.0,1.0,0.0,-1.2111507654190063,1.0387986898422241,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055162.057,212876000,91,1,3,0,10.0,25.00197410583496,10.0,25.00197410583496,8.739259719848633,25.50535774230957,-0.503385066986084,34.64006042480469,50.19213104248047,0.0,0.0,0.0,1.0,1.0,0.0,0.9537582397460938,1.2607395648956299,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055162.078,212894000,92,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.5429639220237732,0.28692492842674255,0.0715034008026123,1.0,-0.013353644870221615,0.013353644870221615,-0.013353644870221615,0.013353644870221615,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055162.090,212915000,93,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.5507891178131104,0.29275527596473694,0.0078019555658102036,0.0,0.023502349853515625,0.010314717888832092,-1.376423954963684,0.3661379814147949,9.833502769470215
1784055162.203,213037000,98,1,0,0,10.0,24.99782371520996,10.0,24.99782371520996,8.773236274719238,25.35527992248535,-0.3574565052986145,33.05009460449219,43.89112091064453,0.0,0.0,0.0,1.0,1.0,0.0,-0.913426399230957,1.2267626523971558,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055162.239,213051000,99,1,1,0,10.0,25.002168655395508,10.0,25.002168655395508,9.100577354431152,25.2441463470459,-0.2419799566268921,40.28010559082031,47.684547424316406,0.0,0.0,0.0,1.0,1.0,0.0,1.1620315313339233,0.8994221687316895,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055162.239,213065000,100,1,2,0,10.0,24.99785041809082,10.0,24.99785041809082,8.960271835327148,25.150436401367188,-0.15258640050888062,42.07674026489258,46.81838607788086,0.0,0.0,0.0,1.0,1.0,0.0,-1.2072606086730957,1.039727807044983,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055162.262,213082000,101,1,3,0,10.0,25.002126693725586,10.0,25.002126693725586,8.740188598632812,25.506072998046875,-0.5039483308792114,35.00887680053711,50.19317626953125,0.0,0.0,0.0,1.0,1.0,0.0,0.9652758836746216,1.2598111629486084,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055162.276,213100000,102,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.5527715682983398,0.29157736897468567,0.07260574400424957,1.0,-0.014248691499233246,0.014248691499233246,-0.014248691499233246,0.014248691499233246,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055162.295,213121000,103,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.5315783023834229,0.29892051219940186,0.008168032392859459,0.0,0.03596782684326172,0.006570155266672373,-1.3956347703933716,0.37230321764945984,9.845968246459961
1784055162.406,213240000,108,1,0,0,10.0,24.997814178466797,10.0,24.997814178466797,8.771953582763672,25.358932495117188,-0.36111921072006226,33.07311248779297,43.89105987548828,0.0,0.0,0.0,1.0,1.0,0.0,-0.9142406582832336,1.2280457019805908,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055162.465,213253000,109,1,1,0,10.0,25.002195358276367,10.0,25.002195358276367,9.100079536437988,25.243898391723633,-0.2417057752609253,40.29590606689453,47.684722900390625,0.0,0.0,0.0,1.0,1.0,0.0,1.162553071975708,0.899919867515564,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055162.465,213267000,110,1,2,0,10.0,24.9978084564209,10.0,24.9978084564209,8.96051025390625,25.149965286254883,-0.1521572470664978,42.19126510620117,46.818092346191406,0.0,0.0,0.0,1.0,1.0,0.0,-1.2109135389328003,1.0394893884658813,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055162.466,213283000,111,1,3,0,10.0,25.00217056274414,10.0,25.00217056274414,8.73939323425293,25.506296157836914,-0.5041271448135376,34.82084274291992,50.1934814453125,0.0,0.0,0.0,1.0,1.0,0.0,0.9594951868057251,1.2606061697006226,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055162.508,213301000,112,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.5549737811088562,0.27284735441207886,0.07285565137863159,1.0,-0.014453019015491009,0.014453019015491009,-0.014453019015491009,0.014453019015491009,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055162.508,213322000,113,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.5245441198348999,0.27592217922210693,0.008236455731093884,0.0,0.12264156341552734,0.004015518352389336,-1.4026689529418945,0.3493048846721649,9.932641983032227
1784055162.617,213431000,118,1,0,0,10.0,24.997716903686523,10.0,24.997716903686523,8.774165153503418,25.35821533203125,-0.3604993224143982,33.0875244140625,43.890384674072266,0.0,0.0,0.0,1.0,1.0,0.0,-0.9149370193481445,1.2258343696594238,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055162.617,213446000,119,1,1,0,10.0,25.00233268737793,10.0,25.00233268737793,9.100425720214844,25.24334716796875,-0.24101436138153076,40.34510040283203,47.685672760009766,0.0,0.0,0.0,1.0,1.0,0.0,1.1638787984848022,0.8995741605758667,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055162.653,213463000,120,1,2,0,10.0,24.997623443603516,10.0,24.997623443603516,8.963287353515625,25.149402618408203,-0.15177875757217407,41.917938232421875,46.81681442260742,0.0,0.0,0.0,1.0,1.0,0.0,-1.2021185159683228,1.0367118120193481,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055162.672,213482000,121,1,3,0,10.0,25.002408981323242,10.0,25.002408981323242,8.739503860473633,25.50724983215332,-0.5048424005508423,35.07775115966797,50.195133209228516,0.0,0.0,0.0,1.0,1.0,0.0,0.9676030874252319,1.260495901107788,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055162.677,213501000,122,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.5777366161346436,0.2758181095123291,0.07548943161964417,1.0,-0.01663856953382492,0.01663856953382492,-0.01663856953382492,0.01663856953382492,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055162.754,213523000,123,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.5558587312698364,0.28501707315444946,0.00954514741897583,0.0,0.060077667236328125,0.006716584786772728,-1.371354341506958,0.35839977860450745,9.870078086853027
1784055162.874,213621000,128,1,0,0,10.0,24.997644424438477,10.0,24.997644424438477,8.772374153137207,25.358367919921875,-0.3607228398323059,32.8782958984375,43.88988494873047,0.0,0.0,0.0,1.0,1.0,0.0,-0.9078382253646851,1.2276254892349243,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055163.068,213637000,129,1,1,0,10.0,25.00240707397461,10.0,25.00240707397461,9.100841522216797,25.243627548217773,-0.24122297763824463,40.342620849609375,47.686195373535156,0.0,0.0,0.0,1.0,1.0,0.0,1.1641136407852173,0.8991576433181763,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055163.069,213655000,130,1,2,0,10.0,24.997526168823242,10.0,24.997526168823242,8.963693618774414,25.14973258972168,-0.15220791101455688,42.140445709228516,46.81614303588867,0.0,0.0,0.0,1.0,1.0,0.0,-1.2096202373504639,1.0363056659698486,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055163.069,213674000,131,1,3,0,10.0,25.00255012512207,10.0,25.00255012512207,8.74075698852539,25.50587272644043,-0.5033254623413086,35.00261688232422,50.196109771728516,0.0,0.0,0.0,1.0,1.0,0.0,0.9657396078109741,1.2592427730560303,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055163.069,213695000,132,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.596711277961731,0.28226837515830994,0.07775510847568512,1.0,-0.01856585033237934,0.01856585033237934,-0.01856585033237934,0.01856585033237934,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055163.070,213718000,133,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.6145453453063965,0.275605171918869,0.010898496024310589,0.0,0.03486919403076172,0.004598655272275209,-1.312667727470398,0.348987877368927,9.775131225585938
1784055163.070,213820000,138,1,0,0,10.0,24.997447967529297,10.0,24.997447967529297,8.772351264953613,25.35926628112793,-0.3618195652961731,32.86847686767578,43.888526916503906,0.0,0.0,0.0,1.0,1.0,0.0,-0.9078991413116455,1.2276477813720703,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055163.149,213837000,139,1,1,0,10.0,25.002548217773438,10.0,25.002548217773438,9.099923133850098,25.244342803955078,-0.24179518222808838,40.22809982299805,47.687171936035156,0.0,0.0,0.0,1.0,1.0,0.0,1.1599305868148804,0.9000763297080994,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055163.150,213856000,140,1,2,0,10.0,24.9974308013916,10.0,24.9974308013916,8.963386535644531,25.149328231811523,-0.15189796686172485,42.03147888183594,46.81548309326172,0.0,0.0,0.0,1.0,1.0,0.0,-1.2057806253433228,1.0366127490997314,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055163.150,213876000,141,1,3,0,10.0,25.00260353088379,10.0,25.00260353088379,8.740063667297363,25.506099700927734,-0.5034983158111572,34.936031341552734,50.19647216796875,0.0,0.0,0.0,1.0,1.0,0.0,0.9631679654121399,1.2599356174468994,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
