host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,stance_takeoff_release,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_relief_cm,gait_rear_x_relief_cmps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg
1784039251.436,252336000,101,1,3,0,10.0,25.0,10.0,25.0,9.065794944763184,25.40390396118164,-0.40390491485595703,37.90911865234375,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0832003355026245,0.9342044591903687,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784039251.443,252346000,102,2,255,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1784039251.443,252356000,103,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784039251.447,252406000,108,1,0,0,10.0,25.0,10.0,25.0,8.789155960083008,25.359630584716797,-0.3596305847167969,32.9522705078125,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9117521047592163,1.210843801498413,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784039251.447,252416000,109,1,1,0,10.0,25.0,10.0,25.0,8.81087589263916,25.33116912841797,-0.33116936683654785,37.6676139831543,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0564591884613037,1.1891231536865234,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784039251.448,252426000,110,1,2,0,10.0,25.0,10.0,25.0,8.712566375732422,25.240156173706055,-0.24015605449676514,39.33889389038086,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.1007579565048218,1.2874327898025513,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784039251.448,252436000,111,1,3,0,10.0,25.0,10.0,25.0,9.066954612731934,25.40298080444336,-0.4029810428619385,38.0529670715332,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0879021883010864,0.93304443359375,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784039251.448,252446000,112,2,255,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1784039251.449,252456000,113,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784039251.470,252506000,118,1,0,0,10.0,25.0,10.0,25.0,8.789022445678711,25.35868263244629,-0.35868287086486816,32.92731475830078,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9107800722122192,1.2109770774841309,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
