host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,stance_takeoff_release,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2,ctl_chassis_mode,ctl_sys_mode,ctl_current_state,ctl_gait_running,ctl_is_zeroing,ctl_target_vx_mps,ctl_target_wz_radps,ctl_target_state,ctl_vision_vx_mps,ctl_vision_wz_radps,ctl_vision_state,ctl_vision_age_ms,ctl_vision_timeout_count,ctl_vision_rx_count,ctl_usb_rx_packet_count,ctl_vision_frame_count,ctl_auto_task_state,ctl_auto_force_stop,ctl_motion_gate_open
1784102377.519,53197000,100,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.026988783851265907,-0.005824510008096695,0.04008360952138901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784102377.552,53218000,101,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4447888135910034,-0.18425656855106354,-0.022939562797546387,-0.022545814514160156,0.0,0.0,0.04417991638183594,0.012344367802143097,-1.4677283763885498,-0.2068023830652237,9.854180335998535,,,,,,,,,,,,,,,,,,,
1784102377.572,53234000,102,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4294967296.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
1784102377.647,53326000,106,1,0,0,10.0,25.0,10.0,25.0,9.540655136108398,25.462406158447266,-0.46240687370300293,29.868572235107422,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.876066267490387,0.45934394001960754,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784102377.683,53348000,107,1,1,0,10.0,25.0,10.0,25.0,9.303844451904297,25.11715316772461,-0.11715292930603027,44.048973083496094,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.296921730041504,0.6961547136306763,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784102377.705,53364000,108,1,2,0,10.0,25.0,10.0,25.0,9.24389362335205,24.9132080078125,0.08679181337356567,49.58731460571289,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.4675637483596802,0.7561057806015015,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784102377.723,53382000,109,1,3,0,10.0,25.0,10.0,25.0,9.50954818725586,25.37952995300293,-0.37952959537506104,38.51496124267578,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1379481554031372,0.4904508590698242,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784102377.749,53404000,110,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.028429333120584488,-0.0027062841691076756,0.04009275510907173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784102377.751,53430000,111,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4447888135910034,-0.18425656855106354,-0.023673176765441895,-0.022594422101974487,0.0,0.0,0.03702545166015625,0.006081231404095888,-1.4684619903564453,-0.20685099065303802,9.847025871276855,,,,,,,,,,,,,,,,,,,
1784102377.785,53451000,112,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,12.0,7.0,2.0,1.0,0.0
1784102377.874,53529000,116,1,0,0,10.0,25.0,10.0,25.0,9.540807723999023,25.461881637573242,-0.4618823528289795,29.93776512145996,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8785879015922546,0.4591912031173706,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784102377.877,53556000,117,1,1,0,10.0,25.0,10.0,25.0,9.302446365356445,25.118619918823242,-0.11861920356750488,44.06438446044922,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2974679470062256,0.6975531578063965,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
