host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,touchdown_prepare,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2,ctl_chassis_mode,ctl_sys_mode,ctl_current_state,ctl_gait_running,ctl_is_zeroing,ctl_target_vx_mps,ctl_target_wz_radps,ctl_target_state,ctl_vision_vx_mps,ctl_vision_wz_radps,ctl_vision_state,ctl_vision_age_ms,ctl_vision_timeout_count,ctl_vision_rx_count,ctl_usb_rx_packet_count,ctl_vision_frame_count,ctl_auto_task_state,ctl_auto_force_stop,ctl_motion_gate_open,wheel_cmd_rpm_rf,wheel_cmd_rpm_lf,wheel_cmd_rpm_lr,wheel_cmd_rpm_rr,wheel_actual_rpm_rf,wheel_actual_rpm_lf,wheel_actual_rpm_lr,wheel_actual_rpm_rr,wheel_cmd_current_a_rf,wheel_cmd_current_a_lf,wheel_cmd_current_a_lr,wheel_cmd_current_a_rr,wheel_actual_current_a_rf,wheel_actual_current_a_lf,wheel_actual_current_a_lr,wheel_actual_current_a_rr,wheel_torque_limit_nm,wheel_fdcan1_rx_count,wheel_fdcan2_rx_count,wheel_feedback_ok_rf,wheel_feedback_ok_lf,wheel_feedback_ok_lr,wheel_feedback_ok_rr,fdcan1_tx_ok_count,fdcan1_tx_fail_count,fdcan1_tx_fifo_full_count,fdcan1_error_callback_count,fdcan1_error_status_callback_count,fdcan1_recovery_attempt_count,fdcan1_recovery_success_count,fdcan1_recovery_fail_count,fdcan1_bus_off,fdcan2_tx_ok_count,fdcan2_tx_fail_count,fdcan2_tx_fifo_full_count,fdcan2_error_callback_count,fdcan2_error_status_callback_count,fdcan2_recovery_attempt_count,fdcan2_recovery_success_count,fdcan2_recovery_fail_count,fdcan2_bus_off,fdcan2_last_hal_error,fdcan1_warning,fdcan1_error_passive,fdcan2_warning,fdcan2_error_passive
1784130592.399,94258000,217,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-2.2900138382797586e-11,1.0420825674373191e-05,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,0.184326171875,0.03173828125,0.0048828125,-0.0634765625,1.0,187013.0,188332.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1784130592.488,94344000,221,1,0,0,10.0,25.0,10.0,25.0,9.296890258789062,25.42809295654297,-0.42809247970581055,30.75377655029297,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8845870494842529,0.7031090259552002,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130592.515,94368000,222,1,1,0,10.0,25.0,10.0,25.0,8.988308906555176,25.311046600341797,-0.311046838760376,38.32753372192383,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0919735431671143,1.0116904973983765,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130592.516,94394000,223,1,2,0,10.0,25.0,10.0,25.0,9.089682579040527,24.914684295654297,0.08531510829925537,49.72041320800781,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.458930492401123,0.9103171825408936,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130592.546,94414000,224,1,3,0,10.0,25.0,10.0,25.0,8.958675384521484,25.35734748840332,-0.3573477268218994,39.3297119140625,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.118343710899353,1.0413236618041992,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130592.560,94426000,225,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.11775432527065277,3.031521797180176,2.463871717453003,3.0282890796661377,2.463871717453003,0.0,0.0,-0.19403263926506042,-0.12105654925107956,0.04422491788864136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130592.573,94439000,226,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.2513190507888794,0.160080686211586,-0.20454514026641846,-0.1327931433916092,0.0,0.0,0.015810012817382812,0.0076732453890144825,-1.4558641910552979,0.027287546545267105,9.825810432434082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130592.591,94453000,227,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1985.0,1824.0,1990.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130592.605,94469000,228,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-0.3831491470336914,1.5313127040863037,4.5281058633564464e-13,-1.401298464324817e-45,0.00244140625,-0.003662109375,-0.0,0.0,-0.064697265625,0.035400390625,0.086669921875,0.01708984375,1.0,187435.0,188758.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1784130592.682,94539000,232,1,0,0,10.0,25.0,10.0,25.0,9.293963432312012,25.428693771362305,-0.428694486618042,30.840120315551758,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8870245218276978,0.706036388874054,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130592.703,94560000,233,1,1,0,10.0,25.0,10.0,25.0,8.987626075744629,25.311283111572266,-0.31128227710723877,38.19093322753906,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0873987674713135,1.012373685836792,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130592.727,94583000,234,1,2,0,10.0,25.0,10.0,25.0,9.090940475463867,24.913259506225586,0.08673965930938721,49.40874099731445,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.4489576816558838,0.9090587496757507,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130592.752,94606000,235,1,3,0,10.0,25.0,10.0,25.0,8.960494041442871,25.356233596801758,-0.3562331199645996,39.422149658203125,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1212457418441772,1.0395057201385498,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130592.779,94632000,236,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.11775432527065277,3.031521797180176,2.463871717453003,3.0282890796661377,2.463871717453003,0.0,0.0,-0.19535286724567413,-0.11293084174394608,0.04428183659911156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130592.781,94659000,237,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.2513190507888794,0.160080686211586,-0.17540490627288818,-0.12546086311340332,0.0,0.0,0.06557178497314453,0.010335423983633518,-1.4267239570617676,0.034619830548763275,9.875572204589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130592.811,94679000,238,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1996.0,1834.0,2001.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
