host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,stance_takeoff_release,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2
1784055280.353,330769000,184,2,255,0,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.1484643667936325,2.7484400272369385,2.337055206298828,2.7484400272369385,2.337055206298828,0.0,0.0,0.5772480368614197,0.28232306241989136,0.0754319354891777,1.0,-0.01659023016691208,0.01659023016691208,-0.01659023016691208,0.01659023016691208,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055280.353,330795000,185,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.5408235788345337,0.28986361622810364,0.009434187784790993,0.0,0.02862071990966797,0.002985849045217037,-1.3863894939422607,0.3632463216781616,9.781379699707031
1784055280.380,330878000,190,1,0,0,10.0,24.997779846191406,10.0,24.997779846191406,8.633758544921875,25.316577911376953,-0.3187984228134155,34.17959976196289,43.89081573486328,0.0,0.0,0.0,1.0,1.0,0.0,-0.936795711517334,1.3662405014038086,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.381,330897000,191,1,1,0,10.0,25.002256393432617,10.0,25.002256393432617,8.549996376037598,25.36516571044922,-0.36290884017944336,36.518611907958984,47.68514633178711,0.0,0.0,0.0,1.0,1.0,0.0,0.9981757998466492,1.450002908706665,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.381,330916000,192,1,2,0,10.0,24.9976749420166,10.0,24.9976749420166,8.83638858795166,25.134838104248047,-0.1371636986732483,42.58230972290039,46.81716537475586,0.0,0.0,0.0,1.0,1.0,0.0,-1.2129253149032593,1.163610816001892,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.381,330937000,193,1,3,0,10.0,25.00240135192871,10.0,25.00240135192871,9.073722839355469,25.37623405456543,-0.3738313913345337,38.647796630859375,50.1950798034668,0.0,0.0,0.0,1.0,1.0,0.0,1.1065573692321777,0.9262763261795044,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.424,330961000,194,2,255,0,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.1484643667936325,2.7484400272369385,2.337055206298828,2.7484400272369385,2.337055206298828,0.0,0.0,0.5826563239097595,0.28628119826316833,0.07607077807188034,1.0,-0.01712890900671482,0.01712890900671482,-0.01712890900671482,0.01712890900671482,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055280.424,330986000,195,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.5754796266555786,0.27908867597579956,0.009913677349686623,0.0,0.13145828247070312,0.00971616618335247,-1.3517334461212158,0.35247138142585754,9.941458702087402
1784055280.464,331076000,200,1,0,0,10.0,24.99778938293457,10.0,24.99778938293457,8.632834434509277,25.31595802307129,-0.31816959381103516,34.246246337890625,43.890892028808594,0.0,0.0,0.0,1.0,1.0,0.0,-0.938487708568573,1.3671650886535645,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.495,331093000,201,1,1,0,10.0,25.002222061157227,10.0,25.002222061157227,8.549738883972168,25.365764617919922,-0.36354362964630127,36.61793518066406,47.68491744995117,0.0,0.0,0.0,1.0,1.0,0.0,1.0011650323867798,1.4502607583999634,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.495,331113000,202,1,2,0,10.0,24.997739791870117,10.0,24.997739791870117,8.83572006225586,25.133827209472656,-0.1360878348350525,42.86931610107422,46.817623138427734,0.0,0.0,0.0,1.0,1.0,0.0,-1.2219398021697998,1.1642791032791138,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.496,331135000,203,1,3,0,10.0,25.002315521240234,10.0,25.002315521240234,9.07437515258789,25.376293182373047,-0.3739774227142334,38.702816009521484,50.194488525390625,0.0,0.0,0.0,1.0,1.0,0.0,1.108041524887085,0.9256243705749512,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.496,331160000,204,2,255,0,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.1484643667936325,2.7484400272369385,2.337055206298828,2.7484400272369385,2.337055206298828,0.0,0.0,0.5810694098472595,0.2910380959510803,0.07588279247283936,1.0,-0.016970034688711166,0.016970034688711166,-0.016970034688711166,0.016970034688711166,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055280.496,331186000,205,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.6113077402114868,0.2844502329826355,0.010038147680461407,0.0,0.008800506591796875,0.01584343984723091,-1.3159053325653076,0.3578329384326935,9.818800926208496
1784055280.497,331266000,210,1,0,0,10.0,24.997587203979492,10.0,24.997587203979492,8.631449699401855,25.315109252929688,-0.31752288341522217,34.345367431640625,43.88948440551758,0.0,0.0,0.0,1.0,1.0,0.0,-0.9414329528808594,1.3685494661331177,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.514,331285000,211,1,1,0,10.0,25.00236701965332,10.0,25.00236701965332,8.55042839050293,25.365537643432617,-0.3631711006164551,36.620811462402344,47.685909271240234,0.0,0.0,0.0,1.0,1.0,0.0,1.0014700889587402,1.4495707750320435,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.525,331305000,212,1,2,0,10.0,24.997678756713867,10.0,24.997678756713867,8.833141326904297,25.13507652282715,-0.1373976469039917,42.79179382324219,46.817203521728516,0.0,0.0,0.0,1.0,1.0,0.0,-1.219509482383728,1.1668585538864136,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.554,331353000,214,2,255,0,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.1484643667936325,2.7484400272369385,2.337055206298828,2.7484400272369385,2.337055206298828,0.0,0.0,0.5759748220443726,0.2993495464324951,0.07528229057788849,1.0,-0.01646454818546772,0.01646454818546772,-0.01646454818546772,0.01646454818546772,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055280.592,331380000,215,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.6281033754348755,0.28845497965812683,0.009868762455880642,0.0,0.1583385467529297,0.008995231240987778,-1.299109697341919,0.3618376851081848,9.968338966369629
1784055280.656,331460000,220,1,0,0,10.0,24.99736785888672,10.0,24.99736785888672,8.631400108337402,25.31498146057129,-0.31761378049850464,34.25507736206055,43.88796615600586,0.0,0.0,0.0,1.0,1.0,0.0,-0.9388635158538818,1.3685994148254395,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.674,331477000,221,1,1,0,10.0,25.002595901489258,10.0,25.002595901489258,8.549738883972168,25.365764617919922,-0.3631681203842163,36.6012077331543,47.687503814697266,0.0,0.0,0.0,1.0,1.0,0.0,1.0004603862762451,1.4502607583999634,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.696,331497000,222,1,2,0,10.0,24.997438430786133,10.0,24.997438430786133,8.83232307434082,25.13536262512207,-0.13792365789413452,42.63333511352539,46.81553649902344,0.0,0.0,0.0,1.0,1.0,0.0,-1.214119791984558,1.1676758527755737,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.718,331519000,223,1,3,0,10.0,25.002517700195312,10.0,25.002517700195312,9.073235511779785,25.377178192138672,-0.3746598958969116,38.85672378540039,50.19588088989258,0.0,0.0,0.0,1.0,1.0,0.0,1.113132119178772,0.9267635345458984,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.738,331543000,224,2,255,0,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.1484643667936325,2.7484400272369385,2.337055206298828,2.7484400272369385,2.337055206298828,0.0,0.0,0.5822585821151733,0.29558002948760986,0.07602361589670181,1.0,-0.01708902232348919,0.01708902232348919,-0.01708902232348919,0.01708902232348919,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055280.761,331569000,225,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.5996410846710205,0.2907426953315735,0.01003324706107378,0.0,0.07129383087158203,0.009298411197960377,-1.327571988105774,0.36412540078163147,9.881294250488281
1784055280.850,331662000,230,1,0,0,10.0,24.997264862060547,10.0,24.997264862060547,8.632085800170898,25.314754486083984,-0.3174901008605957,34.360023498535156,43.887264251708984,0.0,0.0,0.0,1.0,1.0,0.0,-0.9424397349357605,1.3679132461547852,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.866,331680000,231,1,1,0,10.0,25.002742767333984,10.0,25.002742767333984,8.550009727478027,25.365253448486328,-0.362512469291687,36.57806396484375,47.68851852416992,0.0,0.0,0.0,1.0,1.0,0.0,0.999890148639679,1.4499895572662354,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.890,331699000,232,1,2,0,10.0,24.997270584106445,10.0,24.997270584106445,8.832306861877441,25.135364532470703,-0.13809502124786377,42.74109649658203,46.81438064575195,0.0,0.0,0.0,1.0,1.0,0.0,-1.2174187898635864,1.1676921844482422,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.891,331721000,233,1,3,0,10.0,25.0026912689209,10.0,25.0026912689209,9.071791648864746,25.37778091430664,-0.37508904933929443,38.69625473022461,50.19707489013672,0.0,0.0,0.0,1.0,1.0,0.0,1.1075794696807861,0.928207516670227,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055280.940,331745000,234,2,255,0,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.1484643667936325,2.7484400272369385,2.337055206298828,2.7484400272369385,2.337055206298828,0.0,0.0,0.591553270816803,0.28922152519226074,0.0771329402923584,1.0,-0.018032243475317955,0.018032243475317955,-0.018032243475317955,0.018032243475317955,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055280.942,331772000,235,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.5844055414199829,0.30693432688713074,0.01043786946684122,0.0,0.006850242614746094,0.010152684524655342,-1.3428075313568115,0.3803170323371887,9.803150177001953
1784055281.059,331859000,240,1,0,0,10.0,24.997129440307617,10.0,24.997129440307617,8.63440990447998,25.314044952392578,-0.31691640615463257,34.402198791503906,43.88632583618164,0.0,0.0,0.0,1.0,1.0,0.0,-0.9440032243728638,1.3655893802642822,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.133,331880000,241,1,1,0,10.0,25.0029354095459,10.0,25.0029354095459,8.55000114440918,25.365257263183594,-0.36232173442840576,36.66204833984375,47.689842224121094,0.0,0.0,0.0,1.0,1.0,0.0,1.0023362636566162,1.4499984979629517,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.134,331903000,242,1,2,0,10.0,24.997032165527344,10.0,24.997032165527344,8.832755088806152,25.13473129272461,-0.13769865036010742,42.64850616455078,46.81272506713867,0.0,0.0,0.0,1.0,1.0,0.0,-1.214390516281128,1.1672444343566895,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.134,331929000,243,1,3,0,10.0,25.002960205078125,10.0,25.002960205078125,9.074028968811035,25.37684440612793,-0.37388503551483154,38.56740951538086,50.198936462402344,0.0,0.0,0.0,1.0,1.0,0.0,1.1035300493240356,0.9259707927703857,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.134,331949000,244,2,255,0,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.1484643667936325,2.7484400272369385,2.337055206298828,2.7484400272369385,2.337055206298828,0.0,0.0,0.6002911329269409,0.2951602339744568,0.0781896635890007,1.0,-0.018940512090921402,0.018940512090921402,-0.018940512090921402,0.018940512090921402,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055281.193,331961000,245,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.5577695369720459,0.299590528011322,0.01075088232755661,0.0,0.027886390686035156,0.010467290878295898,-1.3694435358047485,0.37297323346138,9.782114028930664
1784055281.248,332049000,250,1,0,0,10.0,24.997386932373047,10.0,24.997386932373047,8.632944107055664,25.315963745117188,-0.3185778856277466,34.32788848876953,43.88810729980469,0.0,0.0,0.0,1.0,1.0,0.0,-0.9412634372711182,1.3670556545257568,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.281,332073000,251,1,1,0,10.0,25.002666473388672,10.0,25.002666473388672,8.54904842376709,25.365997314453125,-0.36332905292510986,36.68671417236328,47.68798828125,0.0,0.0,0.0,1.0,1.0,0.0,1.0032706260681152,1.4509506225585938,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.281,332099000,252,1,2,0,10.0,24.99727439880371,10.0,24.99727439880371,8.83619499206543,25.134002685546875,-0.13672858476638794,42.54737091064453,46.814395904541016,0.0,0.0,0.0,1.0,1.0,0.0,-1.2114630937576294,1.163804531097412,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.309,332120000,253,1,3,0,10.0,25.002819061279297,10.0,25.002819061279297,9.073909759521484,25.376977920532227,-0.37415921688079834,38.83436965942383,50.197959899902344,0.0,0.0,0.0,1.0,1.0,0.0,1.112452745437622,0.9260900020599365,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.316,332133000,254,2,255,0,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.1484643667936325,2.7484400272369385,2.337055206298828,2.7484400272369385,2.337055206298828,0.0,0.0,0.6036584973335266,0.28839027881622314,0.07860046625137329,1.0,-0.019296186044812202,0.019296186044812202,-0.019296186044812202,0.019296186044812202,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055281.331,332148000,255,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.5706443786621094,0.2866189479827881,0.011012953706085682,0.0,0.12044906616210938,0.008662575855851173,-1.356568694114685,0.36000165343284607,9.68955135345459
1784055281.460,332253000,4,1,0,0,10.0,24.9974422454834,10.0,24.9974422454834,8.633012771606445,25.31679344177246,-0.3193512558937073,34.21173858642578,43.888484954833984,0.0,0.0,0.0,1.0,1.0,0.0,-0.9378527402877808,1.3669862747192383,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.460,332279000,5,1,1,0,10.0,25.00257110595703,10.0,25.00257110595703,8.550687789916992,25.36492919921875,-0.362357497215271,36.51158142089844,47.68732833862305,0.0,0.0,0.0,1.0,1.0,0.0,0.9979884624481201,1.4493114948272705,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.481,332299000,6,1,2,0,10.0,24.997257232666016,10.0,24.997257232666016,8.834700584411621,25.134479522705078,-0.13722330331802368,42.71172332763672,46.81428146362305,0.0,0.0,0.0,1.0,1.0,0.0,-1.2165430784225464,1.165298342704773,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.499,332312000,7,1,3,0,10.0,25.002792358398438,10.0,25.002792358398438,9.071521759033203,25.378305435180664,-0.3755122423171997,38.75804138183594,50.19778823852539,0.0,0.0,0.0,1.0,1.0,0.0,1.1096755266189575,0.9284771680831909,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.512,332327000,8,2,255,0,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.1484643667936325,2.7484400272369385,2.337055206298828,2.7484400272369385,2.337055206298828,0.0,0.0,0.608148992061615,0.29054462909698486,0.07915137708187103,1.0,-0.019775426015257835,0.019775426015257835,-0.019775426015257835,0.019775426015257835,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055281.546,332344000,9,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.606658935546875,0.28557705879211426,0.011484229937195778,0.0,0.1594409942626953,0.012777997180819511,-1.3205541372299194,0.35895976424217224,9.969441413879395
1784055281.654,332457000,14,1,0,0,10.0,24.997394561767578,10.0,24.997394561767578,8.630716323852539,25.31757926940918,-0.32018572092056274,34.302772521972656,43.888153076171875,0.0,0.0,0.0,1.0,1.0,0.0,-0.9404110312461853,1.3692833185195923,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.668,332483000,15,1,1,0,10.0,25.002544403076172,10.0,25.002544403076172,8.550041198730469,25.36519432067871,-0.3626495599746704,36.805320739746094,47.6871452331543,0.0,0.0,0.0,1.0,1.0,0.0,1.00709867477417,1.4499582052230835,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.682,332503000,16,1,2,0,10.0,24.997385025024414,10.0,24.997385025024414,8.83699893951416,25.13376235961914,-0.13637691736221313,42.61249923706055,46.81516647338867,0.0,0.0,0.0,1.0,1.0,0.0,-1.2136132717132568,1.1630005836486816,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.705,332516000,17,1,3,0,10.0,25.00265121459961,10.0,25.00265121459961,9.073721885681152,25.376235961914062,-0.3735870122909546,39.017730712890625,50.19681167602539,0.0,0.0,0.0,1.0,1.0,0.0,1.1181983947753906,0.926277756690979,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.715,332530000,18,2,255,0,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.1484643667936325,2.7484400272369385,2.337055206298828,2.7484400272369385,2.337055206298828,0.0,0.0,0.5988556146621704,0.2812405824661255,0.07801513373851776,1.0,-0.01878984458744526,0.01878984458744526,-0.01878984458744526,0.01878984458744526,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055281.738,332547000,19,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.611158013343811,0.2732897102832794,0.010995482094585896,0.0,0.015237808227539062,0.006590518169105053,-1.3160550594329834,0.3466724157333374,9.825238227844238
1784055281.844,332661000,24,1,0,0,10.0,24.997459411621094,10.0,24.997459411621094,8.632535934448242,25.31554412841797,-0.3180846571922302,33.98691177368164,43.88860321044922,0.0,0.0,0.0,1.0,1.0,0.0,-0.9300777316093445,1.3674639463424683,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.863,332681000,25,1,1,0,10.0,25.002363204956055,10.0,25.002363204956055,8.551006317138672,25.36444664001465,-0.3620833158493042,36.703460693359375,47.685882568359375,0.0,0.0,0.0,1.0,1.0,0.0,1.004035472869873,1.4489926099777222,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.885,332694000,26,1,2,0,10.0,24.99765968322754,10.0,24.99765968322754,8.836005210876465,25.134490966796875,-0.13683289289474487,42.56959533691406,46.81706237792969,0.0,0.0,0.0,1.0,1.0,0.0,-1.212268352508545,1.1639938354492188,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.893,332709000,27,1,3,0,10.0,25.002336502075195,10.0,25.002336502075195,9.074485778808594,25.377065658569336,-0.3747284412384033,38.65765380859375,50.19463348388672,0.0,0.0,0.0,1.0,1.0,0.0,1.1072022914886475,0.9255141019821167,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784055281.932,332726000,28,2,255,0,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.1484643667936325,2.7484400272369385,2.337055206298828,2.7484400272369385,2.337055206298828,0.0,0.0,0.5762258172035217,0.2830955386161804,0.07531177252531052,1.0,-0.016489291563630104,0.016489291563630104,-0.016489291563630104,0.016489291563630104,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784055281.933,332745000,29,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.9272130727767944,0.07338270545005798,0.6151825189590454,0.27823811769485474,0.009807221591472626,0.0,0.04258441925048828,0.00876974780112505,-1.312030553817749,0.3516208231449127,9.767416000366211
