host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,stance_takeoff_release,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_relief_cm,gait_rear_x_relief_cmps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg
1784046668.010,241436000,35,1,3,0,10.0,25.0,10.0,25.0,8.76729679107666,25.422863006591797,-0.42286217212677,37.270896911621094,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.03777277469635,1.2327029705047607,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784046668.052,241446000,36,2,255,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1784046668.052,241456000,37,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784046668.092,241506000,42,1,0,0,10.0,25.0,10.0,25.0,8.765190124511719,25.33944320678711,-0.33944249153137207,33.53650665283203,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9276757836341858,1.2348092794418335,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784046668.092,241516000,43,1,1,0,10.0,25.0,10.0,25.0,8.857851028442383,25.367719650268555,-0.3677189350128174,36.401580810546875,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0210316181182861,1.142148733139038,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784046668.116,241526000,44,1,2,0,10.0,25.0,10.0,25.0,8.707791328430176,25.218093872070312,-0.2180933952331543,40.16349411010742,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.1259024143218994,1.2922078371047974,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784046668.117,241536000,45,1,3,0,10.0,25.0,10.0,25.0,8.765837669372559,25.423372268676758,-0.4233717918395996,37.27201461791992,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.037584662437439,1.2341618537902832,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784046668.117,241546000,46,2,255,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1784046668.182,241556000,47,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784046668.312,241606000,52,1,0,0,10.0,25.0,10.0,25.0,8.766283988952637,25.34095001220703,-0.34095048904418945,33.503753662109375,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9269347786903381,1.233715534210205,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784046668.312,241616000,53,1,1,0,10.0,25.0,10.0,25.0,8.857430458068848,25.367441177368164,-0.3674417734146118,36.40970230102539,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0211327075958252,1.142568826675415,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784046668.312,241626000,54,1,2,0,10.0,25.0,10.0,25.0,8.710766792297363,25.217071533203125,-0.21707117557525635,40.30849075317383,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.130807638168335,1.289232850074768,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784046668.312,241636000,55,1,3,0,10.0,25.0,10.0,25.0,8.767313957214355,25.42281723022461,-0.4228174686431885,37.16061019897461,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0346888303756714,1.2326850891113281,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784046668.313,241646000,56,2,255,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1784046668.313,241656000,57,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784046668.350,241706000,62,1,0,0,10.0,25.0,10.0,25.0,8.765925407409668,25.3392276763916,-0.33922791481018066,33.27206039428711,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9195814728736877,1.2340738773345947,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784046668.355,241716000,63,1,1,0,10.0,25.0,10.0,25.0,8.85737419128418,25.367551803588867,-0.3675520420074463,36.427894592285156,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0215760469436646,1.1426255702972412,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784046668.355,241726000,64,1,2,0,10.0,25.0,10.0,25.0,8.708078384399414,25.217529296875,-0.21753013134002686,40.19828796386719,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.1269190311431885,1.2919210195541382,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784046668.386,241736000,65,1,3,0,10.0,25.0,10.0,25.0,8.766124725341797,25.424116134643555,-0.424116849899292,37.231929779052734,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0367039442062378,1.2338743209838867,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
