[INFO] [launch]: All log files can be found below /home/hyper/program/2026_Gsing-second_ROS/logs/ros/2026-07-14-07-33-16-856679-hyper-Ubuntu-68938
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [cmd_vel_chassis_serial.py-1]: process started with pid [69037]
[cmd_vel_chassis_serial.py-1] [INFO] [1783985603.604858046] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-0.9 pitch=-0.7 comp=0.12 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+34 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.1 ey=-0.0 Fy=+46 sag=0.00 tauK=-1.3 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+36 sag=0.00 tauK=+1.0
[cmd_vel_chassis_serial.py-1] [INFO] [1783985604.114554965] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-0.9 pitch=-0.7 comp=0.12 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+34 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.1 ey=-0.0 Fy=+46 sag=0.00 tauK=-1.3 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+36 sag=0.00 tauK=+1.0
[cmd_vel_chassis_serial.py-1] [INFO] [1783985604.627322185] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-0.9 pitch=-0.7 comp=0.12 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+34 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.1 ey=-0.0 Fy=+46 sag=0.00 tauK=-1.3 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+36 sag=0.00 tauK=+1.0
[cmd_vel_chassis_serial.py-1] [INFO] [1783985605.141556379] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-0.9 pitch=-0.7 comp=0.12 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+33 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.1 ey=-0.0 Fy=+46 sag=0.00 tauK=-1.3 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+36 sag=0.00 tauK=+1.0
[cmd_vel_chassis_serial.py-1] [INFO] [1783985605.650936481] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-0.9 pitch=-0.6 comp=0.12 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+34 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.1 ey=-0.0 Fy=+46 sag=0.00 tauK=-1.3 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+36 sag=0.00 tauK=+1.0
[cmd_vel_chassis_serial.py-1] [INFO] [1783985606.157712878] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-0.9 pitch=-0.7 comp=0.12 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+34 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.1 ey=-0.0 Fy=+46 sag=0.00 tauK=-1.3 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+36 sag=0.00 tauK=+1.0
[cmd_vel_chassis_serial.py-1] [INFO] [1783985606.660064949] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-0.9 pitch=-0.7 comp=0.12 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+33 sag=0.00 tauK=-0.9 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.1 ey=-0.0 Fy=+46 sag=0.00 tauK=-1.3 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+36 sag=0.00 tauK=+1.0
[cmd_vel_chassis_serial.py-1] [INFO] [1783985607.163271624] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-0.9 pitch=-0.7 comp=0.12 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+34 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.1 ey=-0.0 Fy=+46 sag=0.00 tauK=-1.3 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+36 sag=0.00 tauK=+1.0
[cmd_vel_chassis_serial.py-1] [INFO] [1783985607.675433715] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-0.9 pitch=-0.7 comp=0.12 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+34 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.1 ey=-0.0 Fy=+46 sag=0.00 tauK=-1.3 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+36 sag=0.00 tauK=+1.0
[cmd_vel_chassis_serial.py-1] [INFO] [1783985607.893772845] [cmd_vel_chassis_serial]: 收到 /cmd_vel: vx=0.350 wz=-0.067
