host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,stance_takeoff_release,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n
1784021371.291,158106000,150,1,3,0,10.0,25.0,10.0,25.0,9.115185737609863,25.395727157592773,-0.39572715759277344,38.09834671020508,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0929839611053467,,,,,,,,,,,,,,,,
1784021371.305,158116000,151,2,255,0,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021371.362,158166000,156,1,0,0,10.0,25.0,10.0,25.0,9.0536470413208,25.297134399414062,-0.2971351146697998,34.918270111083984,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9947344660758972,,,,,,,,,,,,,,,,
1784021371.369,158176000,157,1,1,0,10.0,25.0,10.0,25.0,8.820168495178223,25.30615234375,-0.3061532974243164,38.29456329345703,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0765961408615112,,,,,,,,,,,,,,,,
1784021371.381,158186000,158,1,2,0,10.0,25.0,10.0,25.0,8.59404468536377,25.1499080657959,-0.1499086618423462,42.37794494628906,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.1851271390914917,,,,,,,,,,,,,,,,
1784021371.386,158196000,159,1,3,0,10.0,25.0,10.0,25.0,9.117558479309082,25.393545150756836,-0.39354562759399414,38.966064453125,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1207664012908936,,,,,,,,,,,,,,,,
1784021371.405,158206000,160,2,255,0,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021371.446,158256000,165,1,0,0,10.0,25.0,10.0,25.0,9.05186653137207,25.29828643798828,-0.29828548431396484,34.76758575439453,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9892740249633789,,,,,,,,,,,,,,,,
1784021371.461,158266000,166,1,1,0,10.0,25.0,10.0,25.0,8.82120418548584,25.305370330810547,-0.30536949634552,38.37468338012695,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0792025327682495,,,,,,,,,,,,,,,,
1784021371.469,158276000,167,1,2,0,10.0,25.0,10.0,25.0,8.589369773864746,25.15287971496582,-0.15287995338439941,42.0794563293457,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.1752077341079712,,,,,,,,,,,,,,,,
1784021371.482,158286000,168,1,3,0,10.0,25.0,10.0,25.0,9.116933822631836,25.392311096191406,-0.39231181144714355,38.28526306152344,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0989415645599365,,,,,,,,,,,,,,,,
1784021371.488,158296000,169,2,255,0,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021371.549,158346000,174,1,0,0,10.0,25.0,10.0,25.0,9.05031681060791,25.299739837646484,-0.2997398376464844,34.75996780395508,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9895029067993164,,,,,,,,,,,,,,,,
1784021371.549,158356000,175,1,1,0,10.0,25.0,10.0,25.0,8.82113265991211,25.305397033691406,-0.30539631843566895,38.32687759399414,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0777710676193237,,,,,,,,,,,,,,,,
1784021371.561,158366000,176,1,2,0,10.0,25.0,10.0,25.0,8.589630126953125,25.152271270751953,-0.15227198600769043,42.03462600708008,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.174028992652893,,,,,,,,,,,,,,,,
1784021371.566,158376000,177,1,3,0,10.0,25.0,10.0,25.0,9.117169380187988,25.393083572387695,-0.39308369159698486,37.97897720336914,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.088824987411499,,,,,,,,,,,,,,,,
1784021371.581,158386000,178,2,255,0,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021371.629,158436000,183,1,0,0,10.0,25.0,10.0,25.0,9.054795265197754,25.297101974487305,-0.29710233211517334,34.82807540893555,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9919695258140564,,,,,,,,,,,,,,,,
1784021371.641,158446000,184,1,1,0,10.0,25.0,10.0,25.0,8.82104206085205,25.305801391601562,-0.3058016300201416,38.31874465942383,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0774768590927124,,,,,,,,,,,,,,,,
1784021371.645,158456000,185,1,2,0,10.0,25.0,10.0,25.0,8.593565940856934,25.149641036987305,-0.14964044094085693,42.2874870300293,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.182239294052124,,,,,,,,,,,,,,,,
1784021371.661,158466000,186,1,3,0,10.0,25.0,10.0,25.0,9.116083145141602,25.395307540893555,-0.39530694484710693,37.979915618896484,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0892006158828735,,,,,,,,,,,,,,,,
1784021371.671,158476000,187,2,255,0,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021371.722,158526000,192,1,0,0,10.0,25.0,10.0,25.0,9.050930976867676,25.298532485961914,-0.2985328435897827,34.78299331665039,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9901244044303894,,,,,,,,,,,,,,,,
1784021371.738,158536000,193,1,1,0,10.0,25.0,10.0,25.0,8.821165084838867,25.305343627929688,-0.3053426742553711,38.38917541503906,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0796875953674316,,,,,,,,,,,,,,,,
1784021371.744,158546000,194,1,2,0,10.0,25.0,10.0,25.0,8.58928108215332,25.151968002319336,-0.15196800231933594,42.193382263183594,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.178831696510315,,,,,,,,,,,,,,,,
1784021371.749,158556000,195,1,3,0,10.0,25.0,10.0,25.0,9.116790771484375,25.393686294555664,-0.3936856985092163,38.146636962890625,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0947062969207764,,,,,,,,,,,,,,,,
1784021371.765,158566000,196,2,255,0,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021371.801,158616000,201,1,0,0,10.0,25.0,10.0,25.0,9.052183151245117,25.29865264892578,-0.2986520528793335,35.170875549316406,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-1.0024856328964233,,,,,,,,,,,,,,,,
1784021371.821,158626000,202,1,1,0,10.0,25.0,10.0,25.0,8.821168899536133,25.305339813232422,-0.3053396940231323,38.33122253417969,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0780075788497925,,,,,,,,,,,,,,,,
1784021371.829,158636000,203,1,2,0,10.0,25.0,10.0,25.0,8.593619346618652,25.150489807128906,-0.15048980712890625,42.32151794433594,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.1835588216781616,,,,,,,,,,,,,,,,
1784021371.841,158646000,204,1,3,0,10.0,25.0,10.0,25.0,9.117111206054688,25.39319610595703,-0.3931969404220581,38.259544372558594,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0983362197875977,,,,,,,,,,,,,,,,
1784021371.851,158656000,205,2,255,0,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021371.901,158706000,210,1,0,0,10.0,25.0,10.0,25.0,9.051446914672852,25.297874450683594,-0.29787421226501465,34.778953552246094,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9898350834846497,,,,,,,,,,,,,,,,
1784021371.911,158716000,211,1,1,0,10.0,25.0,10.0,25.0,8.820160865783691,25.306167602539062,-0.30616819858551025,38.33057403564453,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.077811360359192,,,,,,,,,,,,,,,,
1784021371.921,158726000,212,1,2,0,10.0,25.0,10.0,25.0,8.590754508972168,25.15142059326172,-0.15141963958740234,42.422882080078125,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.186072587966919,,,,,,,,,,,,,,,,
1784021371.932,158736000,213,1,3,0,10.0,25.0,10.0,25.0,9.11656379699707,25.39425277709961,-0.3942519426345825,38.507896423339844,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1066571474075317,,,,,,,,,,,,,,,,
1784021371.941,158746000,214,2,255,0,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021371.985,158796000,219,1,0,0,10.0,25.0,10.0,25.0,9.04960823059082,25.299999237060547,-0.2999991178512573,34.76659393310547,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9895371794700623,,,,,,,,,,,,,,,,
1784021372.001,158806000,220,1,1,0,10.0,25.0,10.0,25.0,8.820440292358398,25.305635452270508,-0.3056347370147705,38.407772064208984,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0802401304244995,,,,,,,,,,,,,,,,
1784021372.006,158816000,221,1,2,0,10.0,25.0,10.0,25.0,8.58983039855957,25.15187644958496,-0.15187561511993408,42.31954574584961,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.1835895776748657,,,,,,,,,,,,,,,,
1784021372.021,158826000,222,1,3,0,10.0,25.0,10.0,25.0,9.117287635803223,25.391632080078125,-0.3916323184967041,38.761253356933594,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1149572134017944,,,,,,,,,,,,,,,,
1784021372.029,158836000,223,2,255,0,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021372.082,158886000,228,1,0,0,10.0,25.0,10.0,25.0,9.052542686462402,25.29796028137207,-0.29796063899993896,34.879024505615234,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9931338429450989,,,,,,,,,,,,,,,,
1784021372.089,158896000,229,1,1,0,10.0,25.0,10.0,25.0,8.820178031921387,25.306150436401367,-0.30615031719207764,38.30610656738281,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0770090818405151,,,,,,,,,,,,,,,,
1784021372.101,158906000,230,1,2,0,10.0,25.0,10.0,25.0,8.591955184936523,25.151521682739258,-0.1515209674835205,41.948856353759766,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.1710667610168457,,,,,,,,,,,,,,,,
1784021372.105,158916000,231,1,3,0,10.0,25.0,10.0,25.0,9.117371559143066,25.392580032348633,-0.3925800323486328,38.39816665649414,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1029274463653564,,,,,,,,,,,,,,,,
1784021372.122,158926000,232,2,255,0,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021372.166,158976000,237,1,0,0,10.0,25.0,10.0,25.0,9.050548553466797,25.29819107055664,-0.2981901168823242,34.77751541137695,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9898142218589783,,,,,,,,,,,,,,,,
1784021372.182,158986000,238,1,1,0,10.0,25.0,10.0,25.0,8.820859909057617,25.30592155456543,-0.3059208393096924,38.33966827392578,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0781866312026978,,,,,,,,,,,,,,,,
1784021372.189,158996000,239,1,2,0,10.0,25.0,10.0,25.0,8.5899019241333,25.151750564575195,-0.15175044536590576,42.15223693847656,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.1777390241622925,,,,,,,,,,,,,,,,
1784021372.201,159006000,240,1,3,0,10.0,25.0,10.0,25.0,9.116076469421387,25.393999099731445,-0.3939986228942871,38.21467590332031,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0967376232147217,,,,,,,,,,,,,,,,
1784021372.210,159016000,241,2,255,0,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021372.261,159066000,246,1,0,0,10.0,25.0,10.0,25.0,9.05160903930664,25.298768997192383,-0.2987682819366455,34.818023681640625,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9912347793579102,,,,,,,,,,,,,,,,
1784021372.311,159076000,247,1,1,0,10.0,25.0,10.0,25.0,8.820836067199707,25.304988861083984,-0.3049880266189575,38.395477294921875,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.079743504524231,,,,,,,,,,,,,,,,
1784021372.312,159086000,248,1,2,0,10.0,25.0,10.0,25.0,8.591136932373047,25.151809692382812,-0.15181005001068115,42.16856384277344,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.178108811378479,,,,,,,,,,,,,,,,
1784021372.317,159096000,249,1,3,0,10.0,25.0,10.0,25.0,9.117734909057617,25.391971588134766,-0.39197206497192383,38.27941131591797,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0989593267440796,,,,,,,,,,,,,,,,
1784021372.318,159106000,250,2,255,0,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021372.345,159156000,255,1,0,0,10.0,25.0,10.0,25.0,9.051580429077148,25.297393798828125,-0.29739439487457275,34.83820343017578,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9916692972183228,,,,,,,,,,,,,,,,
1784021372.363,159166000,0,1,1,0,10.0,25.0,10.0,25.0,8.820268630981445,25.306081771850586,-0.30608177185058594,38.29667282104492,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0766444206237793,,,,,,,,,,,,,,,,
1784021372.365,159176000,1,1,2,0,10.0,25.0,10.0,25.0,8.592153549194336,25.150043487548828,-0.15004277229309082,42.3301887512207,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.1828908920288086,,,,,,,,,,,,,,,,
1784021372.386,159186000,2,1,3,0,10.0,25.0,10.0,25.0,9.114757537841797,25.39535140991211,-0.3953516483306885,37.52454376220703,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0742511749267578,,,,,,,,,,,,,,,,
1784021372.386,159196000,3,2,255,0,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021372.442,159246000,8,1,0,0,10.0,25.0,10.0,25.0,9.050312042236328,25.29875946044922,-0.2987593412399292,34.78887939453125,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9902174472808838,,,,,,,,,,,,,,,,
1784021372.446,159256000,9,1,1,0,10.0,25.0,10.0,25.0,8.820958137512207,25.30583953857422,-0.3058403730392456,38.441505432128906,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0813937187194824,,,,,,,,,,,,,,,,
1784021372.464,159266000,10,1,2,0,10.0,25.0,10.0,25.0,8.590657234191895,25.15150260925293,-0.1515030860900879,42.385807037353516,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.185075044631958,,,,,,,,,,,,,,,,
1784021372.465,159276000,11,1,3,0,10.0,25.0,10.0,25.0,9.117059707641602,25.393169403076172,-0.3931701183319092,38.45610809326172,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1048725843429565,,,,,,,,,,,,,,,,
1784021372.482,159286000,12,2,255,0,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021372.529,159336000,17,1,0,0,10.0,25.0,10.0,25.0,9.053391456604004,25.298601150512695,-0.2986013889312744,34.85845184326172,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9927645921707153,,,,,,,,,,,,,,,,
1784021372.545,159346000,18,1,1,0,10.0,25.0,10.0,25.0,8.821331024169922,25.305240631103516,-0.30524134635925293,38.29602813720703,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.076769232749939,,,,,,,,,,,,,,,,
1784021372.547,159356000,19,1,2,0,10.0,25.0,10.0,25.0,8.592026710510254,25.151506423950195,-0.15150606632232666,42.23161697387695,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.180316686630249,,,,,,,,,,,,,,,,
1784021372.561,159366000,20,1,3,0,10.0,25.0,10.0,25.0,9.108304977416992,25.401792526245117,-0.40179193019866943,42.90315628051758,55.75386428833008,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,1.2359535694122314,,,,,,,,,,,,,,,,
1784021372.568,159376000,21,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021372.623,159426000,26,1,0,0,10.0,25.0,10.0,25.0,9.018890380859375,25.367107391357422,-0.36710798740386963,36.75029754638672,48.78462600708008,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,-1.044108510017395,,,,,,,,,,,,,,,,
1784021372.626,159436000,27,1,1,4,10.0,25.0,10.0,25.0,8.765983581542969,25.377666473388672,-0.3776669502258301,45.05093002319336,58.448997497558594,0.0,0.0,0.0,0.0,0.7799999713897705,0.2928861975669861,1.266205906867981,,,,,,,,,,,,,,,,
1784021372.641,159446000,28,1,2,4,10.0,25.0,10.0,25.0,8.525386810302734,25.257036209106445,-0.25703608989715576,49.614681243896484,59.33083724975586,0.0,0.0,0.0,0.0,0.7799999713897705,0.3896314799785614,-1.3831678628921509,,,,,,,,,,,,,,,,
1784021372.646,159456000,29,1,3,0,10.0,25.0,10.0,25.0,9.065312385559082,25.47287940979004,-0.47287940979003906,40.80583953857422,55.75386428833008,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,1.1669118404388428,,,,,,,,,,,,,,,,
1784021372.664,159466000,30,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021372.706,159516000,35,1,0,0,10.0,25.0,10.0,25.0,8.980326652526855,25.40774917602539,-0.4077494144439697,36.18669509887695,48.78462600708008,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,-1.0237417221069336,,,,,,,,,,,,,,,,
1784021372.724,159526000,36,1,1,4,10.0,25.0,10.0,25.0,8.698458671569824,25.445953369140625,-0.44595301151275635,43.60970687866211,58.95351791381836,0.0,0.0,0.0,0.0,0.7799999713897705,0.31983715295791626,1.2127515077590942,,,,,,,,,,,,,,,,
1784021372.726,159536000,37,1,2,4,10.0,25.0,10.0,25.0,8.46163558959961,25.351364135742188,-0.3513634204864502,47.119873046875,59.79936599731445,0.0,0.0,0.0,0.0,0.7799999713897705,0.4146595597267151,-1.2969129085540771,,,,,,,,,,,,,,,,
1784021372.745,159546000,38,1,3,0,10.0,25.0,10.0,25.0,9.1000337600708,25.45075035095215,-0.4507511854171753,42.38936996459961,55.75386428833008,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,1.2203490734100342,,,,,,,,,,,,,,,,
1784021372.746,159556000,39,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021372.806,159606000,44,1,0,0,10.0,25.0,10.0,25.0,9.112456321716309,25.34090232849121,-0.34090280532836914,35.834747314453125,38.052005767822266,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,-1.0441287755966187,,,,,,,,,,,,,,,,
1784021372.828,159616000,45,1,1,4,10.0,25.0,10.0,25.0,8.529411315917969,25.506738662719727,-0.5067378282546997,43.968528747558594,48.55445098876953,0.0,0.0,0.0,0.0,0.7799999713897705,0.3867970407009125,1.2251355648040771,,,,,,,,,,,,,,,,
1784021372.829,159626000,46,1,2,4,10.0,25.0,10.0,25.0,8.300466537475586,25.422060012817383,-0.422060489654541,45.548824310302734,49.54186248779297,0.0,0.0,0.0,0.0,0.7799999713897705,0.4782613217830658,-1.2547956705093384,,,,,,,,,,,,,,,,
1784021372.830,159636000,47,1,3,0,10.0,25.0,10.0,25.0,9.211652755737305,25.366056442260742,-0.366055965423584,41.0174674987793,43.48801040649414,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,1.2070542573928833,,,,,,,,,,,,,,,,
1784021372.845,159646000,48,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021372.887,159696000,53,1,0,0,10.0,25.0,10.0,25.0,9.267876625061035,25.247514724731445,-0.2475142478942871,36.652530670166016,38.052005767822266,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,-1.0835766792297363,,,,,,,,,,,,,,,,
1784021372.907,159706000,54,1,1,4,10.0,25.0,10.0,25.0,8.258886337280273,25.63304328918457,-0.6330430507659912,44.27421188354492,50.56710433959961,0.0,0.0,0.0,0.0,0.7799999713897705,0.4943106174468994,1.200901985168457,,,,,,,,,,,,,,,,
1784021372.908,159716000,55,1,2,4,10.0,25.0,10.0,25.0,8.049921989440918,25.549272537231445,-0.5492717027664185,45.657379150390625,51.399967193603516,0.0,0.0,0.0,0.0,0.7799999713897705,0.5775191783905029,-1.2241761684417725,,,,,,,,,,,,,,,,
1784021372.928,159726000,56,1,3,0,10.0,25.0,10.0,25.0,9.395458221435547,25.263071060180664,-0.26307106018066406,41.987953186035156,43.48801040649414,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,1.2537697553634644,,,,,,,,,,,,,,,,
1784021372.928,159736000,57,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021372.986,159786000,62,1,0,0,10.0,25.0,10.0,25.0,9.427026748657227,25.120349884033203,-0.12035071849822998,37.589508056640625,38.052005767822266,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,-1.1231409311294556,,,,,,,,,,,,,,,,
1784021372.990,159796000,63,1,1,4,10.0,25.0,10.0,25.0,7.91151762008667,25.88260841369629,-0.8826076984405518,44.01769256591797,53.16493225097656,0.0,0.0,0.0,0.0,0.7799999713897705,0.6330834627151489,1.1499279737472534,,,,,,,,,,,,,,,,
1784021373.002,159806000,64,1,2,4,10.0,25.0,10.0,25.0,7.671385765075684,25.809770584106445,-0.8097708225250244,45.43214416503906,54.22377014160156,0.0,0.0,0.0,0.0,0.7799999713897705,0.7283633947372437,-1.1673638820648193,,,,,,,,,,,,,,,,
1784021373.010,159816000,65,1,3,0,10.0,25.0,10.0,25.0,9.56521224975586,25.1649169921875,-0.16491711139678955,42.596763610839844,43.48801040649414,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,1.2844878435134888,,,,,,,,,,,,,,,,
1784021373.022,159826000,66,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021373.068,159876000,71,1,0,1,10.000158309936523,24.9885311126709,10.000158309936523,24.9885311126709,9.687761306762695,24.849767684936523,0.13876259326934814,8.545051574707031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.257485955953598,,,,,,,,,,,,,,,,
1784021373.082,159886000,72,1,1,5,9.97429084777832,24.930452346801758,9.97429084777832,24.930452346801758,7.95731258392334,25.723600387573242,-0.7931485772132874,-13.618080139160156,0.0,0.0,-0.6275412440299988,0.0,0.0,0.0,0.2500515878200531,-0.5096868276596069,,,,,,,,,,,,,,,,
1784021373.090,159896000,73,1,2,4,9.961772918701172,25.0,9.961772918701172,25.0,7.071309566497803,26.34562873840332,-1.3456284999847412,93.5973892211914,123.46565246582031,0.0,0.0,0.0,0.28917258977890015,0.8436179161071777,0.814495861530304,-2.439286708831787,,,,,,,,,,,,,,,,
1784021373.110,159906000,74,1,3,0,9.99740982055664,25.0,9.99740982055664,25.0,9.484810829162598,25.274662017822266,-0.27466118335723877,90.94804382324219,97.16824340820312,0.0,0.0,0.0,0.4355108141899109,0.8758123517036438,0.0,2.729750633239746,,,,,,,,,,,,,,,,
1784021373.110,159916000,75,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784021373.169,159966000,80,1,0,1,10.054293632507324,24.50359535217285,10.054293632507324,24.50359535217285,10.052026748657227,24.387088775634766,0.11650621891021729,0.39605650305747986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018964949995279312,,,,,,,,,,,,,,,,
1784021373.170,159976000,81,1,1,1,9.948999404907227,24.147937774658203,9.948999404907227,24.147937774658203,8.72629165649414,24.85910415649414,-0.7111683487892151,-8.211851119995117,0.0,0.0,-1.9866758584976196,0.0,0.0,0.0,0.01012716256082058,-0.28090760111808777,,,,,,,,,,,,,,,,
1784021373.189,159986000,82,1,2,4,9.812358856201172,25.0,9.812358856201172,25.0,6.499167442321777,26.574403762817383,-1.5744030475616455,86.20175170898438,147.28753662109375,0.0,0.0,0.0,1.0,1.0,0.8499999642372131,-2.1042373180389404,,,,,,,,,,,,,,,,
