host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,stance_takeoff_release,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2
1784053977.327,206462000,39,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5015161037445068,0.23988240957260132,0.012604951858520508,0.016444891691207886,0.0,0.0,0.04359245300292969,0.008029436692595482,-1.4889111518859863,0.2563273012638092,9.853592872619629
1784053977.431,206569000,44,1,0,0,10.0,25.0,10.0,25.0,8.8781099319458,25.39280128479004,-0.39280056953430176,31.943092346191406,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8879110217094421,1.1218891143798828,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053977.437,206584000,45,1,1,0,10.0,25.0,10.0,25.0,8.932624816894531,25.274229049682617,-0.2742290496826172,39.248756408691406,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1158523559570312,1.0673747062683105,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053977.456,206601000,46,1,2,0,10.0,25.0,10.0,25.0,9.24548625946045,25.04655647277832,-0.04655718803405762,45.482398986816406,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3381379842758179,0.7545136213302612,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053977.496,206620000,47,1,3,0,10.0,25.0,10.0,25.0,8.857412338256836,25.49939727783203,-0.49939751625061035,35.09950256347656,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.9781289100646973,1.1425867080688477,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053977.497,206641000,48,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.022298745810985565,-0.007644313387572765,0.04005711153149605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784053977.532,206663000,49,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5015161037445068,0.23988240957260132,-0.0022339820861816406,-3.898143768310547e-05,0.0,0.0,0.048407554626464844,0.003666019532829523,-1.5037500858306885,0.2398434281349182,9.761592864990234
1784053977.626,206766000,54,1,0,0,10.0,25.0,10.0,25.0,8.877542495727539,25.393898010253906,-0.39389729499816895,31.72384262084961,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8807598948478699,1.1224567890167236,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053977.651,206784000,55,1,1,0,10.0,25.0,10.0,25.0,8.932567596435547,25.273344039916992,-0.27334392070770264,39.27847671508789,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1165810823440552,1.0674320459365845,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053977.683,206803000,56,1,2,0,10.0,25.0,10.0,25.0,9.245555877685547,25.046527862548828,-0.04652738571166992,45.50468063354492,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3387998342514038,0.7544435262680054,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053977.684,206823000,57,1,3,0,10.0,25.0,10.0,25.0,8.857795715332031,25.498788833618164,-0.49878954887390137,34.95794677734375,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.9741353988647461,1.1422038078308105,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053977.721,206845000,58,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.011143524199724197,-0.01607401855289936,0.040029700845479965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784053977.733,206868000,59,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5015161037445068,0.23988240957260132,-0.013937592506408691,-0.02417755126953125,0.0,0.0,0.015215873718261719,0.0050360974855721,-1.5154536962509155,0.21570485830307007,9.825216293334961
1784053977.828,206956000,64,1,0,0,10.0,25.0,10.0,25.0,8.878861427307129,25.39253807067871,-0.39253830909729004,31.775131225585938,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8822873830795288,1.121138095855713,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053977.904,206974000,65,1,1,0,10.0,25.0,10.0,25.0,8.932525634765625,25.273317337036133,-0.2733170986175537,39.38432312011719,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1201605796813965,1.0674737691879272,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053977.905,206994000,66,1,2,0,10.0,25.0,10.0,25.0,9.246138572692871,25.045368194580078,-0.045368075370788574,45.355560302734375,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3339722156524658,0.7538609504699707,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053977.905,207015000,67,1,3,0,10.0,25.0,10.0,25.0,8.857200622558594,25.499937057495117,-0.49993693828582764,35.1187744140625,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.9792927503585815,1.1427984237670898,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053977.905,207037000,68,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.017757205292582512,-0.022038482129573822,0.040055785328149796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784053977.930,207062000,69,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5015161037445068,0.23988240957260132,0.01641845703125,-0.040445566177368164,0.0,0.0,0.009417533874511719,0.018875280395150185,-1.4850976467132568,0.19943684339523315,9.819417953491211
1784053978.015,207152000,74,1,0,0,10.0,25.0,10.0,25.0,8.876161575317383,25.39399528503418,-0.39399564266204834,31.94464874267578,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.887690007686615,1.123838186264038,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.048,207169000,75,1,1,0,10.0,25.0,10.0,25.0,8.933070182800293,25.27226448059082,-0.27226507663726807,39.42374801635742,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1214022636413574,1.0669291019439697,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.049,207188000,76,1,2,0,10.0,25.0,10.0,25.0,9.247212409973145,25.045448303222656,-0.04544854164123535,45.53742218017578,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3402459621429443,0.7527872920036316,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.076,207210000,77,1,3,0,10.0,25.0,10.0,25.0,8.85871696472168,25.49930763244629,-0.49930810928344727,34.99732208251953,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.9757343530654907,1.1412829160690308,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.092,207234000,78,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.012311331927776337,-0.00993390940129757,0.04001742973923683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784053978.123,207259000,79,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5015161037445068,0.23988240957260132,0.03483402729034424,-0.024063721299171448,0.0,0.0,0.05825996398925781,0.004969738889485598,-1.4666820764541626,0.21581868827342987,9.868260383605957
1784053978.199,207348000,84,1,0,0,10.0,25.0,10.0,25.0,8.876330375671387,25.393421173095703,-0.3934204578399658,31.997005462646484,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8897998332977295,1.1236690282821655,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.229,207365000,85,1,1,0,10.0,25.0,10.0,25.0,8.931907653808594,25.274524688720703,-0.27452409267425537,39.232994079589844,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.115113615989685,1.0680913925170898,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.248,207384000,86,1,2,0,10.0,25.0,10.0,25.0,9.2450532913208,25.04630470275879,-0.04630386829376221,45.765113830566406,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3468623161315918,0.7549457550048828,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.261,207405000,87,1,3,0,10.0,25.0,10.0,25.0,8.857499122619629,25.499353408813477,-0.4993528127670288,35.119014739990234,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.9791527986526489,1.142500400543213,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.287,207428000,88,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.015231632627546787,-0.00749991275370121,0.040026672184467316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784053978.327,207453000,89,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5015161037445068,0.23988240957260132,0.05593585968017578,-0.016962379217147827,0.0,0.0,0.09244632720947266,0.006317606661468744,-1.445580244064331,0.2229200303554535,9.717554092407227
1784053978.400,207545000,94,1,0,0,10.0,25.0,10.0,25.0,8.876734733581543,25.39276695251465,-0.3927677869796753,31.897470474243164,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8864836692810059,1.1232644319534302,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.427,207562000,95,1,1,0,10.0,25.0,10.0,25.0,8.932451248168945,25.274330139160156,-0.27433037757873535,39.35224151611328,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1193227767944336,1.0675482749938965,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.456,207582000,96,1,2,0,10.0,25.0,10.0,25.0,9.244756698608398,25.046789169311523,-0.04678964614868164,45.29343795776367,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3321102857589722,0.7552422285079956,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.473,207604000,97,1,3,0,10.0,25.0,10.0,25.0,8.856646537780762,25.49956512451172,-0.49956440925598145,34.952545166015625,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.9739564061164856,1.143352746963501,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.505,207629000,98,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.020294439047574997,-0.010114720091223717,0.04004731774330139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784053978.506,207655000,99,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5015161037445068,0.23988240957260132,0.04348635673522949,-0.006946757435798645,0.0,0.0,0.049658775329589844,0.017088551074266434,-1.4580297470092773,0.23293565213680267,9.76034164428711
1784053978.601,207738000,104,1,0,0,10.0,25.0,10.0,25.0,8.877830505371094,25.391996383666992,-0.391995906829834,31.886112213134766,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8858780264854431,1.1221684217453003,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.624,207757000,105,1,1,0,10.0,25.0,10.0,25.0,8.932106018066406,25.27402687072754,-0.27402639389038086,39.389305114746094,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1199712753295898,1.0678932666778564,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.648,207779000,106,1,2,0,10.0,25.0,10.0,25.0,9.244757652282715,25.04678726196289,-0.04678666591644287,45.35383605957031,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3343371152877808,0.7552415132522583,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.666,207803000,107,1,3,0,10.0,25.0,10.0,25.0,8.854551315307617,25.500288009643555,-0.5002886056900024,34.76156997680664,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.967366635799408,1.1454485654830933,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.698,207829000,108,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.028010357171297073,-0.013475303538143635,0.04009004682302475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784053978.698,207856000,109,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5015161037445068,0.23988240957260132,0.031067967414855957,0.010809481143951416,0.0,0.0,0.03466320037841797,0.004677515011280775,-1.4704481363296509,0.25069189071655273,9.775337219238281
1784053978.812,207943000,114,1,0,0,10.0,25.0,10.0,25.0,8.878828048706055,25.392505645751953,-0.3925055265426636,31.85823631286621,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8850044012069702,1.1211715936660767,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.855,207964000,115,1,1,0,10.0,25.0,10.0,25.0,8.932962417602539,25.273681640625,-0.2736806869506836,39.270137786865234,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1163058280944824,1.0670371055603027,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.857,207988000,116,1,2,0,10.0,25.0,10.0,25.0,9.245086669921875,25.046236038208008,-0.04623532295227051,45.288002014160156,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.331813097000122,0.7549129724502563,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.862,208014000,117,1,3,0,10.0,25.0,10.0,25.0,8.856684684753418,25.499603271484375,-0.49960315227508545,34.83389663696289,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.9695521593093872,1.1433147192001343,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053978.888,208034000,118,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.03882184624671936,-0.011012588627636433,0.040172722190618515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784053978.898,208046000,119,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5015161037445068,0.23988240957260132,0.025986552238464355,0.006116196513175964,0.0,0.0,0.020517349243164062,0.013373012654483318,-1.4755295515060425,0.24599860608577728,9.789483070373535
1784053979.007,208134000,124,1,0,0,10.0,25.0,10.0,25.0,8.87753677368164,25.393898010253906,-0.39389729499816895,31.845943450927734,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8846865892410278,1.1224627494812012,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.027,208157000,125,1,1,0,10.0,25.0,10.0,25.0,8.93346118927002,25.272602081298828,-0.272601842880249,39.395835876464844,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1206138134002686,1.0665379762649536,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.055,208182000,126,1,2,0,10.0,25.0,10.0,25.0,9.245796203613281,25.045928955078125,-0.045928359031677246,45.479679107666016,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.338193655014038,0.7542036771774292,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.072,208209000,127,1,3,0,10.0,25.0,10.0,25.0,8.857393264770508,25.49944496154785,-0.49944519996643066,35.01370620727539,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.9757094979286194,1.1426061391830444,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.090,208229000,128,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.051734808832407,-0.022066771984100342,0.040306203067302704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784053979.091,208241000,129,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5015161037445068,0.23988240957260132,0.03185009956359863,-0.024137884378433228,0.0,0.0,0.24980926513671875,0.009182509034872055,-1.4696660041809082,0.2157445251941681,9.56019115447998
1784053979.202,208332000,134,1,0,0,10.0,25.0,10.0,25.0,8.878826141357422,25.393449783325195,-0.3934502601623535,31.790077209472656,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8832382559776306,1.1211730241775513,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.282,208355000,135,1,1,0,10.0,25.0,10.0,25.0,8.932765007019043,25.272846221923828,-0.2728462219238281,39.346927642822266,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1187996864318848,1.0672345161437988,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.283,208380000,136,1,2,0,10.0,25.0,10.0,25.0,9.24611759185791,25.045427322387695,-0.045427680015563965,45.5735969543457,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3409267663955688,0.7538818120956421,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.283,208407000,137,1,3,0,10.0,25.0,10.0,25.0,8.859030723571777,25.498733520507812,-0.49873292446136475,34.84446334838867,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.9704971313476562,1.1409685611724854,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.295,208427000,138,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.05301455035805702,-0.02155350334942341,0.040321484208106995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784053979.297,208439000,139,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5015161037445068,0.23988240957260132,0.034635186195373535,-0.011469483375549316,0.0,0.0,0.18859004974365234,0.00720122130587697,-1.4668809175491333,0.228412926197052,9.998590469360352
1784053979.400,208533000,144,1,0,0,10.0,25.0,10.0,25.0,8.876504898071289,25.393312454223633,-0.3933131694793701,31.777854919433594,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8822207450866699,1.1234946250915527,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.438,208557000,145,1,1,0,10.0,25.0,10.0,25.0,8.934276580810547,25.272220611572266,-0.2722203731536865,39.177223205566406,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1134787797927856,1.0657228231430054,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.451,208583000,146,1,2,0,10.0,25.0,10.0,25.0,9.246899604797363,25.04509162902832,-0.04509091377258301,45.29069519042969,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3319045305252075,0.7530994415283203,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.452,208610000,147,1,3,0,10.0,25.0,10.0,25.0,8.859570503234863,25.497699737548828,-0.4976987838745117,35.04021453857422,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.9767642617225647,1.1404290199279785,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.475,208630000,148,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.05582167208194733,-0.009929889813065529,0.04035629704594612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784053979.492,208642000,149,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5015161037445068,0.23988240957260132,0.06821846961975098,-0.01958465576171875,0.0,0.0,0.019273757934570312,0.003680112771689892,-1.4332976341247559,0.22029775381088257,9.790726661682129
1784053979.609,208736000,154,1,0,0,10.0,25.0,10.0,25.0,8.874527931213379,25.39362335205078,-0.39362311363220215,31.982139587402344,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.888540506362915,1.1254713535308838,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.645,208761000,155,1,1,0,10.0,25.0,10.0,25.0,8.9323091506958,25.273523330688477,-0.2735227346420288,39.44017028808594,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.122184157371521,1.0676906108856201,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.646,208788000,156,1,2,0,10.0,25.0,10.0,25.0,9.245841979980469,25.045961380004883,-0.04596114158630371,45.479896545410156,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3379684686660767,0.7541574239730835,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.675,208809000,157,1,3,0,10.0,25.0,10.0,25.0,8.85842227935791,25.49857521057129,-0.49857497215270996,35.013023376464844,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.9759117364883423,1.1415772438049316,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.675,208822000,158,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.0506722591817379,-0.0028735101222991943,0.040293797850608826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784053979.688,208835000,159,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5015161037445068,0.23988240957260132,0.07939982414245605,-0.01438574492931366,0.0,0.0,0.014811515808105469,0.005612475331872702,-1.4221162796020508,0.22549666464328766,9.824811935424805
1784053979.794,208929000,164,1,0,0,10.0,25.0,10.0,25.0,8.87528133392334,25.393274307250977,-0.3932744264602661,31.886619567871094,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8859325647354126,1.1247180700302124,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.816,208953000,165,1,1,0,10.0,25.0,10.0,25.0,8.932868003845215,25.273752212524414,-0.27375221252441406,39.32684326171875,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1181806325912476,1.0671310424804688,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.816,208980000,166,1,2,0,10.0,25.0,10.0,25.0,9.244443893432617,25.047420501708984,-0.04742145538330078,45.416053771972656,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3363511562347412,0.7555559277534485,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.859,209001000,167,1,3,0,10.0,25.0,10.0,25.0,8.857050895690918,25.498994827270508,-0.49899518489837646,34.84599304199219,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.9703930020332336,1.142948865890503,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784053979.871,209013000,168,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.047586388885974884,0.0003375510568730533,0.04025920853018761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784053979.886,209028000,169,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5015161037445068,0.23988240957260132,0.06904280185699463,0.008850693702697754,0.0,0.0,0.16459178924560547,0.011996421962976456,-1.4324733018875122,0.24873310327529907,9.974592208862305
1784053979.994,209131000,174,1,0,0,10.0,25.0,10.0,25.0,8.877352714538574,25.391691207885742,-0.3916919231414795,32.05474090576172,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8915178179740906,1.1226468086242676,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
