host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,touchdown_prepare,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2,ctl_chassis_mode,ctl_sys_mode,ctl_current_state,ctl_gait_running,ctl_is_zeroing,ctl_target_vx_mps,ctl_target_wz_radps,ctl_target_state,ctl_vision_vx_mps,ctl_vision_wz_radps,ctl_vision_state,ctl_vision_age_ms,ctl_vision_timeout_count,ctl_vision_rx_count,ctl_usb_rx_packet_count,ctl_vision_frame_count,ctl_auto_task_state,ctl_auto_force_stop,ctl_motion_gate_open,wheel_cmd_rpm_rf,wheel_cmd_rpm_lf,wheel_cmd_rpm_lr,wheel_cmd_rpm_rr,wheel_actual_rpm_rf,wheel_actual_rpm_lf,wheel_actual_rpm_lr,wheel_actual_rpm_rr,wheel_cmd_current_a_rf,wheel_cmd_current_a_lf,wheel_cmd_current_a_lr,wheel_cmd_current_a_rr,wheel_actual_current_a_rf,wheel_actual_current_a_lf,wheel_actual_current_a_lr,wheel_actual_current_a_rr,wheel_torque_limit_nm,wheel_fdcan1_rx_count,wheel_fdcan2_rx_count,wheel_feedback_ok_rf,wheel_feedback_ok_lf,wheel_feedback_ok_lr,wheel_feedback_ok_rr,fdcan1_tx_ok_count,fdcan1_tx_fail_count,fdcan1_tx_fifo_full_count,fdcan1_error_callback_count,fdcan1_error_status_callback_count,fdcan1_recovery_attempt_count,fdcan1_recovery_success_count,fdcan1_recovery_fail_count,fdcan1_bus_off,fdcan2_tx_ok_count,fdcan2_tx_fail_count,fdcan2_tx_fifo_full_count,fdcan2_error_callback_count,fdcan2_error_status_callback_count,fdcan2_recovery_attempt_count,fdcan2_recovery_success_count,fdcan2_recovery_fail_count,fdcan2_bus_off,fdcan2_last_hal_error,fdcan1_warning,fdcan1_error_passive,fdcan2_warning,fdcan2_error_passive
1784130538.682,40591000,33,1,2,0,10.0,25.0,10.0,25.0,8.826593399047852,25.08922576904297,-0.089225172996521,44.06503677368164,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.2581861019134521,1.1734061241149902,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130538.695,40604000,34,1,3,0,10.0,25.0,10.0,25.0,9.297039031982422,25.34395408630371,-0.34395456314086914,39.71290588378906,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.158165693283081,0.7029607892036438,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130538.711,40618000,35,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.07163311541080475,-0.03560556098818779,0.0405854806303978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130538.727,40633000,36,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.2513190507888794,0.160080686211586,-0.04034769535064697,-0.04691927134990692,0.0,0.0,0.00037384033203125,0.007017042022198439,-1.2916667461395264,0.11316141486167908,9.81037425994873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130538.747,40650000,37,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,9.0,14.0,9.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130538.765,40668000,38,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-4.203895392974451e-45,1.401298464324817e-45,2.7932663459177904e-21,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,0.006103515625,0.029296875,0.003662109375,-0.023193359375,1.0,79532.0,80099.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1784130538.862,40757000,42,1,0,0,10.0,25.0,10.0,25.0,9.133745193481445,25.38669776916504,-0.38669705390930176,32.170631408691406,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9158122539520264,0.866254448890686,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130538.864,40784000,43,1,1,0,10.0,25.0,10.0,25.0,9.175620079040527,25.23419952392578,-0.23419857025146484,40.46529769897461,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1745256185531616,0.8243792057037354,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130538.894,40804000,44,1,2,0,10.0,25.0,10.0,25.0,8.825845718383789,25.08910369873047,-0.08910298347473145,44.25178909301758,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.2641515731811523,1.1741541624069214,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130538.907,40816000,45,1,3,0,10.0,25.0,10.0,25.0,9.297186851501465,25.344757080078125,-0.34475624561309814,39.67967224121094,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1572182178497314,0.7028125524520874,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130538.920,40828000,46,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.0748472586274147,-0.02982505038380623,0.04063892364501953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130538.936,40842000,47,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.2513190507888794,0.160080686211586,-0.05124032497406006,-0.02622656524181366,0.0,0.0,0.09179973602294922,0.00494116498157382,-1.3025593757629395,0.13385412096977234,9.71820068359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130538.951,40857000,48,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,20.0,24.0,20.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130538.968,40873000,49,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.016008013721148e-06,1.401298464324817e-45,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,-0.025634765625,-0.0,0.003662109375,0.0634765625,1.0,79942.0,80512.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1784130539.049,40947000,53,1,0,0,10.0,25.0,10.0,25.0,9.136197090148926,25.385353088378906,-0.3853529691696167,32.20063018798828,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9169967174530029,0.863802433013916,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.073,40970000,54,1,1,0,10.0,25.0,10.0,25.0,9.175399780273438,25.234752655029297,-0.23475289344787598,40.38727951049805,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1711655855178833,0.8245997428894043,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.100,40994000,55,1,2,0,10.0,25.0,10.0,25.0,8.82466983795166,25.090425491333008,-0.09042620658874512,43.97209548950195,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.2546628713607788,1.1753298044204712,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.126,41020000,56,1,3,0,10.0,25.0,10.0,25.0,9.297219276428223,25.34469985961914,-0.3446996212005615,39.51398849487305,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1519513130187988,0.7027797698974609,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.127,41046000,57,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.07788840681314468,-0.022751880809664726,0.04069161415100098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.158,41066000,58,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.2513190507888794,0.160080686211586,-0.049497008323669434,-0.010255292057991028,0.0,0.0,0.042677879333496094,0.009330636821687222,-1.3008160591125488,0.14982539415359497,9.852678298950195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.173,41079000,59,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,31.0,34.0,31.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.188,41093000,60,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-5.936881203804952e-41,0.005084636155515909,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,-0.010986328125,0.0390625,0.00732421875,0.0634765625,1.0,80384.0,80956.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1784130539.261,41160000,64,1,0,0,10.0,25.0,10.0,25.0,9.135987281799316,25.385892868041992,-0.385892391204834,32.129486083984375,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.914420485496521,0.8640125393867493,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.283,41181000,65,1,1,0,10.0,25.0,10.0,25.0,9.175209999084473,25.23525047302246,-0.2352505922317505,40.32828140258789,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1695142984390259,0.8247889280319214,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.308,41203000,66,1,2,0,10.0,25.0,10.0,25.0,8.823371887207031,25.090404510498047,-0.09040534496307373,44.10697555541992,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.2593185901641846,1.1766277551651,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.333,41228000,67,1,3,0,10.0,25.0,10.0,25.0,9.296615600585938,25.344545364379883,-0.3445446491241455,39.72540283203125,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1584850549697876,0.7033839821815491,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.360,41253000,68,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.073738694190979,-0.018299933522939682,0.04062023013830185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.362,41280000,69,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.2513190507888794,0.160080686211586,-0.05083894729614258,0.004801824688911438,0.0,0.0,0.00075531005859375,0.015756135806441307,-1.302157998085022,0.16488251090049744,9.809245109558105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.396,41301000,70,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,42.0,44.0,42.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.410,41314000,71,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,3.396000021476685e-20,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,0.0146484375,0.07568359375,0.1611328125,-0.01708984375,1.0,80828.0,81404.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1784130539.481,41379000,75,1,0,0,10.0,25.0,10.0,25.0,9.13768196105957,25.385141372680664,-0.38514137268066406,31.870378494262695,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9062903523445129,0.8623175621032715,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.502,41399000,76,1,1,0,10.0,25.0,10.0,25.0,9.175089836120605,25.235254287719727,-0.23525357246398926,40.518409729003906,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1757965087890625,0.8249096870422363,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.502,41420000,77,1,2,0,10.0,25.0,10.0,25.0,8.823969841003418,25.089336395263672,-0.08933544158935547,44.30536651611328,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.26569664478302,1.1760294437408447,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.548,41443000,78,1,3,0,10.0,25.0,10.0,25.0,9.296881675720215,25.345251083374023,-0.3452509641647339,39.54206848144531,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1525557041168213,0.7031179666519165,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.574,41467000,79,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.06673316657543182,-0.02115023508667946,0.0405084565281868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.575,41493000,80,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.2513190507888794,0.160080686211586,-0.07588446140289307,0.0004973858594894409,0.0,0.0,0.03714561462402344,0.002059652702882886,-1.3272035121917725,0.16057807207107544,9.847146034240723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.608,41514000,81,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,53.0,54.0,53.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784130539.623,41526000,82,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,-0.072021484375,-0.025634765625,0.00732421875,-0.091552734375,1.0,81252.0,81833.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
