host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,stance_takeoff_release,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2,ctl_chassis_mode,ctl_sys_mode,ctl_current_state,ctl_gait_running,ctl_is_zeroing,ctl_target_vx_mps,ctl_target_wz_radps,ctl_target_state,ctl_vision_vx_mps,ctl_vision_wz_radps,ctl_vision_state,ctl_vision_age_ms,ctl_vision_timeout_count,ctl_vision_rx_count,ctl_usb_rx_packet_count,ctl_vision_frame_count,ctl_auto_task_state,ctl_auto_force_stop,ctl_motion_gate_open
1784063365.885,192775000,132,1,0,0,10.0,25.0,10.0,25.0,8.702674865722656,25.342077255249023,-0.34207701683044434,33.34590148925781,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9163731336593628,1.2973248958587646,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063365.892,192789000,133,1,1,0,10.0,25.0,10.0,25.0,8.751106262207031,25.408235549926758,-0.40823519229888916,35.465576171875,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.9830232262611389,1.248893141746521,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063365.892,192805000,134,1,2,0,10.0,25.0,10.0,25.0,8.577134132385254,25.31024169921875,-0.3102421760559082,37.32176971435547,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.0258307456970215,1.4228649139404297,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063365.901,192822000,135,1,3,0,10.0,25.0,10.0,25.0,8.785319328308105,25.43397331237793,-0.43397247791290283,37.10589599609375,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0344123840332031,1.2146800756454468,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063365.921,192842000,136,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.05586634576320648,-0.011533519253134727,0.040356867015361786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063365.945,192862000,137,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4652960300445557,0.38591334223747253,0.09382438659667969,-0.00924539566040039,0.0,0.0,0.0013589859008789062,0.004415157251060009,-1.371471643447876,0.37666794657707214,9.811359405517578,,,,,,,,,,,,,,,,,,,
1784063366.048,192972000,142,1,0,0,10.0,25.0,10.0,25.0,8.701305389404297,25.341218948364258,-0.3412187099456787,33.53074645996094,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9220788478851318,1.298694372177124,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.073,192987000,143,1,1,0,10.0,25.0,10.0,25.0,8.750605583190918,25.4092960357666,-0.4092961549758911,35.372737884521484,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.9801156520843506,1.2493938207626343,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.102,193005000,144,1,2,0,10.0,25.0,10.0,25.0,8.57514762878418,25.311397552490234,-0.3113985061645508,37.406776428222656,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.0289264917373657,1.4248520135879517,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.151,193024000,145,1,3,0,10.0,25.0,10.0,25.0,8.785087585449219,25.43450927734375,-0.43450891971588135,36.87887954711914,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0271245241165161,1.2149118185043335,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.153,193045000,146,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.0507986918091774,-0.010202116332948208,0.04029526188969612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.172,193068000,147,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4652960300445557,0.38591334223747253,0.08250153064727783,0.012504547834396362,0.0,0.0,0.04345703125,0.01373897772282362,-1.3827944993972778,0.3984178900718689,9.8534574508667,,,,,,,,,,,,,,,,,,,
1784063366.276,193170000,152,1,0,0,10.0,25.0,10.0,25.0,8.703865051269531,25.33981704711914,-0.33981800079345703,33.48060989379883,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9207082390785217,1.2961342334747314,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.276,193191000,153,1,1,0,10.0,25.0,10.0,25.0,8.751082420349121,25.409465789794922,-0.409466028213501,35.020103454589844,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.9691000580787659,1.2489169836044312,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.308,193214000,154,1,2,0,10.0,25.0,10.0,25.0,8.575906753540039,25.3101863861084,-0.3101855516433716,37.39360046386719,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.0290195941925049,1.4240927696228027,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.325,193238000,155,1,3,0,10.0,25.0,10.0,25.0,8.786162376403809,25.433671951293945,-0.4336714744567871,36.88180160522461,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0271482467651367,1.213836669921875,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.339,193265000,156,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.06443026661872864,-0.008030719123780727,0.040474116802215576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.359,193285000,157,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4652960300445557,0.38591334223747253,0.07161736488342285,0.0037526488304138184,0.0,0.0,0.03297901153564453,0.010897891595959663,-1.3936786651611328,0.38966599106788635,9.777021408081055,,,,,,,,,,,,,,,,,,,
1784063366.451,193364000,162,1,0,0,10.0,25.0,10.0,25.0,8.704046249389648,25.340662002563477,-0.3406614065170288,33.54786682128906,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9228648543357849,1.2959532737731934,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.496,193386000,163,1,1,0,10.0,25.0,10.0,25.0,8.750144958496094,25.408979415893555,-0.40898025035858154,35.305084228515625,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.9780691266059875,1.249854326248169,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.497,193410000,164,1,2,0,10.0,25.0,10.0,25.0,8.576081275939941,25.310087203979492,-0.3100872039794922,37.30058670043945,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.0254958868026733,1.4239177703857422,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.497,193436000,165,1,3,0,10.0,25.0,10.0,25.0,8.786498069763184,25.434106826782227,-0.43410658836364746,36.91444396972656,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0285688638687134,1.2135014533996582,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.548,193457000,166,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.04691767692565918,-0.008784112520515919,0.04025200009346008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.548,193470000,167,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4652960300445557,0.38591334223747253,0.012050271034240723,0.005174100399017334,0.0,0.0,0.009644508361816406,0.007333158049732447,-1.453245759010315,0.39108744263648987,9.819644927978516,,,,,,,,,,,,,,,,,,,
1784063366.674,193564000,172,1,0,0,10.0,25.0,10.0,25.0,8.7028169631958,25.342029571533203,-0.342029333114624,33.42829132080078,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9189854264259338,1.297182559967041,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.690,193590000,173,1,1,0,10.0,25.0,10.0,25.0,8.750590324401855,25.409215927124023,-0.40921568870544434,35.136680603027344,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.9724975824356079,1.2494087219238281,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.690,193617000,174,1,2,0,10.0,25.0,10.0,25.0,8.577654838562012,25.310447692871094,-0.3104478120803833,37.319671630859375,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.0262782573699951,1.4223449230194092,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.724,193637000,175,1,3,0,10.0,25.0,10.0,25.0,8.786523818969727,25.434064865112305,-0.4340648651123047,36.95639419555664,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0299369096755981,1.2134760618209839,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.725,193649000,176,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.03213987126946449,-0.004130016081035137,0.04011848568916321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.744,193662000,177,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4652960300445557,0.38591334223747253,-0.009028196334838867,-0.014970958232879639,0.0,0.0,0.0933675765991211,0.00907691940665245,-1.4743242263793945,0.3709423840045929,9.90336799621582,,,,,,,,,,,,,,,,,,,
1784063366.849,193758000,182,1,0,0,10.0,25.0,10.0,25.0,8.705146789550781,25.340852737426758,-0.34085214138031006,33.49277114868164,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.921428382396698,1.2948527336120605,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.874,193782000,183,1,1,0,10.0,25.0,10.0,25.0,8.75081729888916,25.40866470336914,-0.408664345741272,35.2000732421875,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.9748963117599487,1.2491822242736816,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.895,193807000,184,1,2,0,10.0,25.0,10.0,25.0,8.577478408813477,25.309709548950195,-0.30970871448516846,37.535888671875,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.0330109596252441,1.4225207567214966,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.919,193832000,185,1,3,0,10.0,25.0,10.0,25.0,8.78626823425293,25.43453598022461,-0.4345357418060303,36.94163131713867,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0294650793075562,1.213730812072754,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784063366.923,193859000,186,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.028656229376792908,-0.008218934759497643,0.04009423777461052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
