[INFO] [1783989386.682350809] [laser_mapping]: p_pre->lidar_type 5
Multi thread started 
~~~~/home/hyper/program/2026_Gsing-second_ROS/fastlio2_v2/src/unilidar_fastlio_ros2-ros2/ file opened
[INFO] [1783989386.688712761] [laser_mapping]: Node init finished.
[INFO] [1783989386.737793555] [pointcloud_x_filter]: 点云过滤器已启动，仅保留 x > 0.0, 半径 > 0.0 的点
[INFO] [1783989387.688333993] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989388.688147477] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989389.688140558] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989390.688146108] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989391.688141781] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989392.688150895] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989393.688281944] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989394.688143187] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989395.688142014] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989396.688108180] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989397.688141757] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989398.688136658] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989399.688153234] [laser_mapping]: publish_map: frame pts=0, total=0
lidar loop back, clear buffer
[INFO] [1783989400.688143733] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989401.688133817] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989402.688153863] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989403.688135490] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989404.688144645] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989405.688265348] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989406.688144343] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989407.688145690] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989408.688154255] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989409.688151915] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989410.688139418] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989411.688138259] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989412.688261159] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989413.688141709] [laser_mapping]: publish_map: frame pts=0, total=0
[INFO] [1783989414.688143256] [laser_mapping]: publish_map: frame pts=0, total=0
